회사명,거래소코드,회계년도,총자본증가율(IFRS),자기자본증가율(IFRS),매출액증가율(IFRS),순이익증가율(IFRS),매출액순이익률(IFRS),총자본순이익률(IFRS),자기자본순이익률(IFRS),자본금순이익률(IFRS),유보율(IFRS),사내유보율(IFRS),자기자본배당률(IFRS),배당성향(IFRS),자기자본구성비율(IFRS),타인자본구성비율(IFRS),부채비율(IFRS),총자본회전률(IFRS),자기자본회전률(IFRS),자본금회전률(IFRS),타인자본회전률(IFRS),PER(최저)(IFRS),PBR(최저)(IFRS),PCR(최저)(IFRS),PSR(최저)(IFRS)
(주)케이티스카이라이프,053210,2021/12,28.79,6.29,-0.76,-11.18,7.82,5.03,6.79,42.87,556.12,0,2.14,32.49,67.77,32.23,47.57,0.64,0.87,5.48,2.48,7.65,0.54,5.92,0.6
(주)케이티스카이라이프,053210,2017/12,1.57,6.13,3.47,-16.31,8.53,7.18,9.86,46.16,388.21,0,2.89,30.17,74.36,25.64,34.47,0.84,1.16,5.41,3.09,10.96,1.17,7.22,0.94
(주)케이티스카이라이프,053210,2020/12,8.49,5.55,0.32,14.59,8.74,6.74,8.1,48.27,517.96,0,2.28,28.85,82.11,17.89,21.78,0.77,0.93,5.52,4.6,3.92,0.33,1.64,0.34
(주)케이티씨에스,058850,2018/12,8.35,1.48,12.92,35.18,2.11,5.04,7.41,46.87,550.98,0,2.48,33.68,65.83,34.17,51.91,2.39,3.51,22.2,7.45,7.93,0.61,9.05,0.17
(주)케이티씨에스,058850,2019/12,26.04,1.53,0.96,-33.97,1.38,2.83,4.82,30.95,560.75,0,2.17,45.33,53.03,46.97,88.58,2.05,3.49,22.42,4.96,10.35,0.52,2.49,0.14
(주)케이티씨에스,058850,2020/12,-3,-0.09,-4.19,-23.3,1.11,1.98,3.67,23.74,571.42,0,2.11,57.34,54.62,45.38,83.09,1.79,3.32,21.48,3.87,8.75,0.34,1.15,0.1
(주)케이티씨에스,058850,2021/12,4.33,5.15,7.17,152.88,2.61,4.97,9.06,60.03,608.17,0,2.48,28.05,55.05,44.95,81.67,1.9,3.47,23.02,4.22,6.44,0.6,4.42,0.17
(주)케이티씨에스,058850,2017/12,2.83,3.04,2.3,5.1,1.76,3.94,5.61,34.67,541.72,0,2.24,40.47,70.29,29.71,42.27,2.23,3.18,19.66,7.5,11.59,0.68,7.3,0.2
(주)케이티씨에스,058850,2016/12,0.2,2.51,-4.87,-0.57,1.72,3.8,5.48,32.99,523.18,0,2.3,42.53,70.14,29.86,42.57,2.22,3.19,19.22,7.23,12.46,0.72,17.42,0.21
(주)케이티아이에스,058860,2018/12,2.43,-0.62,2.9,-5.23,1.75,3.49,4.92,45.4,842.01,0,1.69,34.25,69.9,30.1,43.06,1.99,2.8,25.91,6.85,9.25,0.48,13.71,0.16
(주)케이티아이에스,058860,2019/12,36.02,5.01,0.04,16.49,2.04,3.4,5.6,52.89,888.11,0,1.81,33.08,53.96,46.04,85.31,1.67,2.75,25.92,4.24,7.49,0.43,1.88,0.15
(주)케이티아이에스,058860,2020/12,-5.62,-0.52,0.58,-19.73,1.63,2.44,4.4,42.45,893.96,0,1.58,35.91,56.88,43.12,75.8,1.5,2.7,26.07,3.35,5.68,0.26,1.88,0.09
(주)케이티아이에스,058860,2021/12,25.51,14.54,3.17,237.65,5.33,7.52,13.89,143.35,1043.47,0,1.69,13.01,51.91,48.09,92.63,1.41,2.61,26.9,3.07,3.15,0.43,1.6,0.17
(주)케이티아이에스,058860,2017/12,1.09,2.51,0.32,-16.56,1.9,3.75,5.23,47.91,847.75,0,1.68,32.46,72.04,27.96,38.8,1.97,2.75,25.18,6.92,11.9,0.66,6.52,0.23
(주)케이티아이에스,058860,2016/12,4.79,0.97,-5.28,-33.57,2.29,4.62,6.38,57.42,825.08,0,1.72,27.09,71.05,28.95,40.75,2.02,2.79,25.1,7.3,12.05,0.83,6.25,0.28
(주)케이티앤지,033780,2018/12,0.75,3.33,-12.52,-14.18,32.64,9.85,11.82,89.71,705.62,0,6.86,58.95,84.37,15.63,18.53,0.3,0.36,2.75,1.81,15.3,1.92,19.92,5
(주)케이티앤지,033780,2019/12,4.39,5.63,12.12,4.05,30.29,9.99,11.77,93.34,748.09,0,7.16,62.48,85.38,14.62,17.13,0.33,0.39,3.08,2.18,14.43,1.8,16.7,4.37
(주)케이티앤지,033780,2020/12,8.41,3.52,16.75,20.63,31.3,11.32,13.58,112.6,799.05,0,7.39,55.39,81.52,18.48,22.67,0.36,0.43,3.6,2.18,8.04,1.17,7.29,2.52
(주)케이티앤지,033780,2021/12,-0.99,-0.67,1.6,-20.68,24.44,8.68,10.63,89.32,829.89,0,7.2,67.52,81.79,18.21,22.27,0.36,0.43,3.66,1.94,12.56,1.46,9.7,3.07
(주)케이티앤지,033780,2017/12,2.67,8.99,1.08,-9,33.27,11.67,14.61,104.53,680.76,0,7.09,50.6,82.26,17.74,21.56,0.35,0.44,3.14,1.75,13.05,1.98,11.81,4.34
(주)케이티앤지,033780,2016/12,14.02,11.83,5.19,12.96,36.96,13.85,17.71,114.87,619.19,0,6.95,41.44,77.5,22.5,29.04,0.37,0.48,3.11,1.72,11.73,2.12,9.51,4.33
(주)코리아써키트,007810,2018/12,-13.46,-9.69,-9.64,0,-7.44,-7.64,-10.16,-255.54,2288.03,0,0,0,76.97,23.03,29.92,1.03,1.37,34.37,4.15,0,0.37,10.54,0.26
(주)코리아써키트,007810,2017/12,3.31,1.79,10,-2.63,1.79,1.93,2.59,67.96,2544.3,0,0,0,73.75,26.25,35.59,1.08,1.45,38.03,4.19,31.05,0.8,10.84,0.55
(주)코리아써키트,007810,2020/12,11.98,0.2,21.09,-80.13,0.61,0.77,0.99,24.99,2421.28,0,0,0,73.41,26.59,36.21,1.27,1.63,41.14,5.62,40.18,0.4,2.6,0.24
(주)코리아써키트,007810,2021/12,22.1,15.77,14.94,1430.38,8.09,10.03,14.06,382.45,2818.93,0,0,0,69.61,30.39,43.66,1.24,1.74,47.28,4.32,6.2,0.81,7.98,0.5
(주)코리아써키트,007810,2016/12,3.62,2,-1.25,-67.3,2.02,2.05,2.71,69.79,2497.82,100,0.78,28.85,74.86,25.14,33.59,1.01,1.34,34.57,4.13,21.52,0.58,16.37,0.43
(주)코리아써키트,007810,2019/12,-1.15,5.36,-1.14,0,3.7,4.08,5.13,125.79,2416.14,0,0,0,82.04,17.96,21.89,1.1,1.39,33.97,5.37,6.53,0.33,2.5,0.24
(주)코아스,071950,2017/12,1.93,-5.27,17.08,0,-0.83,-1.19,-3.86,-6.01,51.39,0,0,0,29.77,70.23,235.96,1.44,4.66,7.24,2.08,0,1.43,0,0.29
(주)코아스,071950,2019/12,-1.22,8.17,5.79,0,1.96,2.86,9.17,14.18,60.6,0,0,0,32.61,67.39,206.67,1.46,4.67,7.22,2.12,15.16,1.39,7.91,0.3
(주)코아스,071950,2020/12,-4.88,-3.9,-12.54,0,-1.42,-1.86,-5.68,-8.94,54.34,0,0,0,32.95,67.05,203.53,1.31,4.01,6.31,1.95,0,0.96,8.29,0.22
(주)코아스,071950,2016/12,-13.01,-19.86,0.21,0,-7.95,-9.17,-27.38,-50.28,59.81,0,0,0,32.03,67.97,212.23,1.15,3.45,6.33,1.73,0,1.74,0,0.44
(주)코아스,071950,2021/12,7.97,-21.64,12.02,0,-4.94,-7.18,-25.4,-34.96,20.94,0,0,0,23.91,76.09,318.24,1.45,5.14,7.07,2.02,0,1.82,15.7,0.28
(주)코아스,071950,2018/12,-1.96,-1.92,-5.8,0,-0.29,-0.4,-1.33,-2,48.48,0,0,0,29.78,70.22,235.82,1.36,4.55,6.82,1.93,0,1.49,11.26,0.31
(주)코오롱,002020,2018/12,2.46,-2.52,-3.64,0,-44.68,-2.06,-5.14,-38.73,628.48,0,1.38,0,39.06,60.94,156.01,0.05,0.12,0.87,0.08,0,0.78,0,6.45
(주)코오롱,002020,2019/12,-0.41,0.25,3.94,0,15.13,0.72,1.83,13.35,630.28,0,1.38,75.5,39.32,60.68,154.33,0.05,0.12,0.88,0.08,20.52,0.39,86.41,3.1
(주)코오롱,002020,2020/12,-8.36,3.88,-10.69,190.31,49.17,2.18,5.21,38.76,658.59,0,1.33,26.01,44.57,55.43,124.37,0.04,0.11,0.79,0.08,4.48,0.24,14.73,2.2
(주)코오롱,002020,2021/12,5.17,-1.5,17.24,0,-2.94,-0.16,-0.36,-2.71,647.19,0,1.48,0,41.74,58.26,139.57,0.05,0.12,0.92,0.09,0,0.55,18.26,4.31
(주)코오롱,002020,2017/12,11.31,-0.66,14.66,-65.58,5.44,0.28,0.64,5,679.5,0,1.29,201.58,41.06,58.94,143.55,0.05,0.12,0.92,0.09,208.34,1.39,0,11.34
(주)코오롱,002020,2016/12,3.23,0.48,-4.15,253,18.13,0.87,1.86,14.53,684.65,0,1.28,69.38,46.01,53.99,117.36,0.05,0.1,0.8,0.09,67.85,1.31,0,12.3
(주)콘텐트리중앙,036420,2020/12,37.24,12.21,-60.93,0,-122.57,-6.54,-8.21,-45.65,459.01,0,0,0,72.78,27.22,37.39,0.05,0.07,0.37,0.26,0,0.72,13.07,11.28
(주)콘텐트리중앙,036420,2019/12,-5.54,0.8,5.02,-59.44,1.28,0.2,0.23,1.31,467.39,0,0,0,89.02,10.98,12.34,0.16,0.18,1.02,1.13,5077.8,12.07,0,65.09
(주)콘텐트리중앙,036420,2021/12,-8.96,-25.74,-52.72,0,-1622.29,-37.03,-55.77,-253.65,273.27,0,0,0,59.37,40.63,68.43,0.02,0.03,0.16,0.07,0,1.73,0,42.66
(주)콤텍시스템,031820,2017/12,-19.51,2.24,-14.06,-61.5,0.69,0.89,1.98,6.15,214.17,0,0,0,51.08,48.92,95.77,1.3,2.88,8.95,2.36,37.59,0.77,12.21,0.26
(주)콤텍시스템,031820,2019/12,42.24,23.25,90.8,-84,0.44,0.76,1.22,3.63,179.69,0,0,0,58.75,41.25,70.2,1.74,2.78,8.26,4.63,55.43,0.64,0,0.24
(주)콤텍시스템,031820,2016/12,20.87,3.57,14.11,2.39,1.53,2.29,5.29,15.96,207.28,0,0,0,40.21,59.79,148.67,1.49,3.45,10.41,2.63,15.6,0.85,3.48,0.24
(주)콤텍시스템,031820,2021/12,28.5,47.12,4.1,431.13,2.73,3.07,4.63,11.61,132.99,0,0,0,70.21,29.79,42.43,1.13,1.7,4.26,3.34,10.25,0.41,20.04,0.28
(주)콤텍시스템,031820,2018/12,15.91,53.87,-12.16,569.66,5.24,6.2,10.32,32.89,221.78,0,0,0,67.81,32.19,47.48,1.18,1.97,6.28,2.96,6.81,0.6,11,0.36
(주)콤텍시스템,031820,2020/12,-3.22,1.02,-19.15,-1.58,0.53,0.65,1.08,3.04,182.53,0,0,0,61.32,38.68,63.07,1.22,2.02,5.69,3.04,48.64,0.53,1.77,0.26
(주)큐로,015590,2018/12,-3.63,-8.2,-42.24,0,-18.03,-8.09,-22.37,-27.21,11.6,0,0,0,35.28,64.72,183.42,0.45,1.24,1.51,0.7,0,0.78,17.33,0.6
(주)큐로,015590,2019/12,5.72,34.2,63.07,0,2.16,1.57,3.9,4.66,26.17,0,0,0,44.79,55.21,123.27,0.73,1.81,2.16,1.21,20.07,0.68,5.86,0.43
(주)큐로,015590,2020/12,-5.2,14.94,-15.07,-57.86,1.07,0.66,1.34,1.43,-5.49,0,0,0,54.31,45.69,84.14,0.62,1.24,1.33,1.22,61.66,0.77,4.58,0.66
(주)큐로,015590,2021/12,-16.11,-8.7,-35.41,0,-16.13,-7.16,-12.68,-11.36,-15.21,0,0,0,59.1,40.9,69.22,0.44,0.79,0.7,1.02,0,1,99.63,1.21
(주)큐로,015590,2016/12,-14.65,-11.85,-14.47,0,-10.09,-7.54,-31.93,-61.54,60.18,0,0,0,24.01,75.99,316.45,0.75,3.16,6.1,0.98,0,1.04,2.03,0.31
(주)큐로,015590,2017/12,-13.25,33.82,-18.38,0,-4.52,-3.2,-10.65,-15.24,32.49,0,0,0,37.04,62.96,169.97,0.71,2.36,3.37,1.01,0,0.58,0,0.28
(주)크라운제과,264900,2018/12,0,0,0,0,3.52,4.11,10.67,514.43,4726.72,0,2.59,24.29,38.52,61.48,159.6,1.17,3.03,146.09,1.9,8.46,0.93,4.46,0.3
(주)크라운제과,264900,2020/12,-1.76,7.48,-1.31,-14.42,4.25,4.91,11,609.37,5813.4,0,2.1,19.74,46.68,53.32,114.21,1.16,2.59,143.46,2.09,4.03,0.44,1.89,0.17
(주)크라운제과,264900,2019/12,0.04,10.82,-0.49,38.42,4.9,5.69,14.02,712.08,5248.11,0,2.34,17.55,42.67,57.33,134.36,1.16,2.86,145.37,1.96,5.69,0.78,3.13,0.28
(주)크라운제과,264900,2021/12,-0.76,5.16,-0.09,-19.18,3.44,4.02,8.36,492.52,6109.74,0,1.99,24.42,49.47,50.53,102.16,1.17,2.43,143.34,2.25,8.64,0.72,3.28,0.3
(주)크라운제과,264900,2017/12,,,,,,,,,,,,,,,,,,,,,,,
(주)크라운해태홀딩스,005740,2017/12,-37.74,-4.18,-96.9,892.42,1318.51,36.91,56.94,2197.46,3726.98,0,0.52,0.89,82.67,17.33,20.96,0.03,0.04,1.67,0.08,0.96,0.56,0,12.6
(주)크라운해태홀딩스,005740,2019/12,-5.93,-7.92,-5.79,0,-129.71,-6.41,-7.77,-287.49,3473.66,0,0.55,0,81.6,18.4,22.55,0.05,0.06,2.22,0.28,0,0.57,44.8,9.01
(주)크라운해태홀딩스,005740,2016/12,8.26,4.33,-3,-33.41,4.12,3.14,5.74,220.03,3853.23,0,0.99,17.68,53.71,46.29,86.17,0.76,1.39,53.44,1.68,2.5,0.14,0.96,0.1
(주)크라운해태홀딩스,005740,2021/12,-0.14,0.75,-0.5,-86.76,20.75,0.97,1.16,44.9,3818.46,0,0.5,43.19,84.04,15.96,18.99,0.05,0.06,2.16,0.29,33.8,0.39,20.92,7.01
(주)크라운해태홀딩스,005740,2020/12,6.07,8.29,-1.85,0,155.91,7.57,9.18,339.18,3789.74,0,0.5,5.72,83.3,16.7,20.04,0.05,0.06,2.18,0.28,2.89,0.26,11.55,4.5
(주)크라운해태홀딩스,005740,2018/12,0.53,1.36,40.27,-96.44,33.46,1.71,2.06,78.73,3778.74,0,0.51,24.95,83.35,16.65,19.97,0.05,0.06,2.35,0.3,22.99,0.47,17.89,7.69
(주)크래프톤,259960,2021/12,232.44,282.42,1815.79,10425.12,29.65,15.21,18.72,11818.84,93678.97,0,0,0,83.78,16.22,19.36,0.51,0.63,398.55,2.74,6.32,0.75,5.06,1.87
(주)키다리스튜디오,020120,2018/12,-2.96,-3.09,64.85,0,0.77,0.8,0.9,1.91,109.31,0,0,0,88.59,11.41,12.88,1.03,1.17,2.48,9.11,158.86,1.58,0,1.22
(주)키다리스튜디오,020120,2017/12,-10.02,1.88,-52.87,0,-18.47,-10.81,-12.98,-27.77,115.97,0,0,0,88.71,11.29,12.73,0.59,0.7,1.5,3.49,0,2.34,39.71,3.2
(주)키다리스튜디오,020120,2020/12,21.96,49.88,60.55,538.34,5.35,4.95,8.38,24.41,234.66,0,0,0,64.51,35.49,55.01,0.93,1.57,4.56,2.26,16.38,1.18,8.51,0.88
(주)키다리스튜디오,020120,2021/12,454.94,628.62,33.57,63.95,6.57,2.26,2.77,26.67,1200.01,0,0,0,84.7,15.3,18.06,0.34,0.42,4.06,1.87,85.6,1.35,70.98,5.62
(주)키다리스튜디오,020120,2019/12,110.43,24.68,28.37,124.54,1.35,1.17,1.82,4.14,143.65,0,0,0,52.49,47.51,90.51,0.87,1.35,3.07,2.42,104.38,1.82,41.27,1.4
(주)키다리스튜디오,020120,2016/12,-50.52,-47.46,8.44,0,-24.65,-19.24,-25.56,-78.64,136.16,0,0,0,78.34,21.66,27.64,0.78,1.04,3.19,3.16,0,2.73,0,1.68
(주)태경비케이,014580,2018/12,9.06,10.6,1.12,-36.62,2.19,1.78,3.01,26.27,817.74,0,2.18,76.12,59.74,40.26,67.4,0.81,1.37,11.98,2,17.13,0.56,69.91,0.38
(주)태경비케이,014580,2019/12,-3.04,-1.07,-12.49,-56.67,1.09,0.75,1.25,11.39,807.94,0,2.2,175.67,60.95,39.05,64.06,0.69,1.15,10.49,1.75,44.71,0.64,4.57,0.49
(주)태경비케이,014580,2020/12,-5.1,0.5,-18.21,72.54,2.29,1.35,2.16,19.64,812.44,0,2.19,101.81,64.54,35.46,54.93,0.59,0.94,8.58,1.58,20.01,0.49,3.67,0.46
(주)태경비케이,014580,2021/12,7.17,7.36,19.28,149.7,4.79,3.35,5.18,49.05,879.59,0,2.25,44.85,64.66,35.34,54.66,0.7,1.08,10.23,1.97,16.19,0.92,4.72,0.78
(주)태경비케이,014580,2017/12,-6.32,2.4,22.91,73.89,3.5,2.85,5.05,41.45,729.74,0,2.41,48.25,58.9,41.1,69.77,0.81,1.45,11.85,1.86,12.81,0.75,3.49,0.45
(주)태경비케이,014580,2016/12,13.65,-2.95,17.15,19.04,2.47,1.69,2.9,23.84,710.32,0,2.47,83.9,53.89,46.11,85.56,0.68,1.17,9.64,1.63,19.04,0.65,61.8,0.47
(주)태영건설,009410,2018/12,21.85,10.78,33.88,126.55,6.71,6.45,15.49,339.14,2281.05,0,0.98,6.62,39.81,60.19,151.16,0.96,2.31,50.56,1.65,5.33,0.8,6.77,0.36
(주)태영건설,009410,2017/12,20.24,12.52,51.43,579.39,3.96,3.45,7.63,149.7,2057.09,0,0.78,10.81,43.79,56.21,128.35,0.87,1.92,37.76,1.58,6.72,0.49,0,0.27
(주)태영건설,009410,2020/12,-5.85,-30.65,-1.27,581.5,36.53,28.36,90.77,2633.91,3422.9,0,1.85,1.67,26.39,73.61,278.92,0.78,2.48,72.11,1.13,0.82,0.94,1.89,0.3
(주)태영건설,009410,2021/12,2.32,17.48,13.48,-84.3,5.05,4.54,16,612.73,4038.53,100,1.69,11.43,30.3,69.7,230.03,0.9,3.17,121.27,1.25,3.05,0.47,1.77,0.15
(주)태영건설,009410,2019/12,24.88,12.36,9,-14.01,5.29,4.49,11.93,291.63,2565.57,0,1.04,9.24,35.82,64.18,179.14,0.85,2.26,55.11,1.36,7.2,0.83,0,0.38
(주)태영건설,009410,2016/12,2.39,-0.13,-1.78,246.82,0.88,0.57,1.19,22.03,1825.91,0,0,0,46.8,53.2,113.7,0.64,1.35,24.94,1.22,39.94,0.48,15.34,0.35
(주)테이팩스,055490,2019/12,-14.06,28.97,3.89,55.03,8.61,10.96,25.39,254.82,1030.63,0,0,0,52.63,47.37,90.01,1.27,2.95,29.6,2.24,8.69,1.97,6.34,0.75
(주)테이팩스,055490,2020/12,22.71,34.95,5.45,55.96,12.73,16.61,29.92,397.43,1425.84,0,4.1,15.74,57.88,42.12,72.77,1.3,2.35,31.21,2.93,3.23,0.88,3.21,0.41
(주)테이팩스,055490,2021/12,15.84,27.47,29.28,20.1,11.83,16.78,27.5,477.31,1845.05,0,4.5,18.34,63.69,36.31,57.01,1.42,2.32,40.35,3.64,9.33,2.41,17.44,1.1
(주)테이팩스,055490,2018/12,1.95,22.97,2.32,-28.87,5.77,6.64,20.68,164.37,776.64,0,0,0,35.07,64.93,185.16,1.15,3.58,28.49,1.69,13.77,2.71,20.78,0.79
(주)테이팩스,055490,2017/12,-3.4,192.31,-6.24,-0.68,8.3,9.26,48.31,238.08,612.87,0,0,0,29.07,70.93,243.98,1.12,5.82,28.69,1.38,11.28,3.85,7.95,0.94
(주)토니모리,214420,2018/12,4.84,3.42,-16.6,-17.1,3.58,2.83,4.39,171.6,3944.97,100,0.84,19.53,63.98,36.02,56.31,0.79,1.23,47.92,2.22,20.6,0.92,0,0.74
(주)토니모리,214420,2019/12,17.08,-0.34,-4.77,-83.34,0.63,0.42,0.72,28.58,3931.55,0,0,0,54.46,45.54,83.63,0.68,1.15,45.63,1.65,136.28,1.01,9.33,0.85
(주)토니모리,214420,2020/12,-24.46,-28.52,-39.32,0,-40.43,-17.56,-33,-1119.61,2803.02,0,0,0,51.53,48.47,94.06,0.43,0.82,27.69,0.93,0,1.13,0,1.1
(주)토니모리,214420,2021/12,-6.17,21.61,-8.32,0,-10.54,-5.03,-8.54,-226.35,2477.17,0,0,0,66.79,33.21,49.72,0.48,0.81,21.48,1.16,0,0.7,19.45,0.93
(주)토니모리,214420,2017/12,11.17,0.71,-14.28,-62.55,3.6,3.68,5.41,206.99,3813.77,100,0.21,3.99,64.85,35.15,54.19,1.02,1.5,57.45,3.2,31.28,1.75,127.95,1.13
(주)토니모리,214420,2016/12,20.27,14.29,7.49,38.51,8.25,11.34,15.47,663.3,3713.46,100,3.02,20.8,71.59,28.41,39.68,1.37,1.88,80.43,5.15,17.96,2.74,35.11,1.48
(주)티비에이치글로벌,084870,2018/12,15.25,200.76,15.97,0,-27.61,-23.19,-47.17,-552.81,1659.1,0,0,0,68.9,31.1,45.14,0.84,1.71,20.02,1.65,0,0.34,0,0.29
(주)티비에이치글로벌,084870,2019/12,-34.07,-41.3,0.94,0,-36.72,-35.04,-53.17,-742.21,932.57,0,0,0,61.34,38.66,63.01,0.95,1.45,20.21,2.8,0,0.44,4.71,0.22
(주)티비에이치글로벌,084870,2020/12,-20.57,-27.47,-17.86,0,-17.79,-19.55,-33.15,-295.29,648.88,0,0,0,56.01,43.99,78.54,1.1,1.86,16.6,2.68,0,0.25,1.1,0.11
(주)티비에이치글로벌,084870,2021/12,-16.07,-29.96,8.63,0,-10.43,-15.3,-29.55,-188.14,424.48,0,0,0,46.74,53.26,113.96,1.47,2.83,18.03,3.04,0,0.62,1.69,0.18
(주)티비에이치글로벌,084870,2017/12,-4.01,-17.05,13.31,0,-6.9,-5.26,-18.46,-119.06,484.89,0,0,0,26.4,73.6,278.76,0.76,2.68,17.27,1.07,0,2.6,49.6,0.86
(주)티비에이치글로벌,084870,2016/12,-4.74,-24.84,23.65,0,-15.66,-10.09,-29.03,-238.57,605.15,0,0,0,30.55,69.45,227.28,0.64,1.85,15.24,0.99,0,2.17,104.7,0.97
(주)티에이치엔,019180,2018/12,4.1,-0.06,25.68,-21.39,1.56,2.23,6.18,57.52,831.02,0,1.07,17.39,35.45,64.55,182.12,1.43,3.95,36.78,2.24,5.56,0.35,0,0.09
(주)티에이치엔,019180,2017/12,3.86,5.71,2.08,-41.66,2.5,2.95,8.07,73.17,831.58,0,1.07,13.67,36.92,63.08,170.85,1.18,3.23,29.27,1.86,4.4,0.35,3.37,0.11
(주)티에이치엔,019180,2020/12,-2.37,-3.57,-12.16,0,-3.99,-4.74,-13.26,-138.95,928.74,0,0.58,0,35.53,64.47,181.49,1.19,3.32,34.82,1.85,0,0.3,5.31,0.09
(주)티에이치엔,019180,2021/12,15.48,6.22,17.44,0,1.86,2.44,7.16,75.99,992.74,0,0.92,13.16,32.68,67.32,206.04,1.31,3.86,40.89,1.99,6.7,0.48,0.97,0.12
(주)티에이치엔,019180,2016/12,4.95,26.99,7.08,5.96,4.37,5.29,15.92,125.41,781.26,0,1.25,8.77,36.28,63.72,175.66,1.21,3.64,28.67,1.81,2.49,0.36,2.91,0.11
(주)티에이치엔,019180,2019/12,12.93,14.59,7.77,40.33,2.04,2.89,8.08,80.72,966.83,0,1.12,14.87,35.97,64.03,178.03,1.42,3.97,39.64,2.21,5.62,0.44,5.65,0.11
(주)티와이홀딩스,363280,2020/12,,,,,,,,,,,,,,,,,,,,,,,
(주)티와이홀딩스,363280,2021/12,0,0,0,0,38.22,0.68,0.79,25.3,3544.24,0,0,0,86.01,13.99,16.27,0.02,0.02,0.66,0.13,141.88,1.12,85.03,54.22
(주)티웨이항공,091810,2019/12,87.26,-16.92,10.76,0,-5.48,-7.19,-21.57,-189.05,699.2,0,0,0,23.19,76.81,331.15,1.31,3.94,34.51,1.97,0,1.17,1.65,0.26
(주)티웨이항공,091810,2021/12,4.42,-59.56,-20.36,0,-71.97,-21.47,-192.96,-244.47,-33.57,0,0,0,6.27,93.73,1494.59,0.3,2.68,3.4,0.34,0,7.44,9.28,1.53
(주)티웨이항공,091810,2020/12,-12.66,-39.03,-66.78,0,-51.53,-18.39,-92.29,-352.82,108.58,0,0,0,16.19,83.81,517.6,0.36,1.79,6.85,0.45,0,0.83,0,0.34
(주)티웨이항공,091810,2018/12,90.5,515.8,25.32,-10.95,4.83,10.78,27.06,175.07,857.34,0,0,0,52.28,47.72,91.28,2.23,5.6,36.24,3.71,6.12,0.98,7.09,0.3
(주)티웨이홀딩스,004870,2018/12,-13.95,4.1,-80.18,0,-94.33,-9.18,-11.3,-14.69,28.67,0,0,0,89.58,10.42,11.63,0.1,0.12,0.16,0.52,0,2.97,0,24.21
(주)티웨이홀딩스,004870,2019/12,-5.58,-4.1,24.21,0,-58.54,-7.87,-8.72,-10.9,21.4,0,0,0,90.99,9.01,9.9,0.13,0.15,0.19,1.38,0,2.08,0,13.05
(주)티웨이홀딩스,004870,2020/12,67.05,-7.11,8.62,0,-64.98,-7.32,-11.13,-13.04,12.76,0,0,0,50.59,49.41,97.65,0.11,0.17,0.2,0.33,0,1.1,0,6.16
(주)티웨이홀딩스,004870,2016/12,19.48,16.35,32.41,501.54,6.94,3.31,5.36,25.23,399.25,0,0,0,61.03,38.97,63.86,0.48,0.77,3.64,1.25,40.21,2.11,29.73,2.79
(주)티웨이홀딩스,004870,2017/12,-5.28,14.92,-1.23,0,-5.98,-2.66,-3.95,-7.89,31.39,0,0,0,74.04,25.96,35.06,0.44,0.66,1.32,1.36,0,3.29,0,5.11
(주)티웨이홀딩스,004870,2021/12,9.96,49.6,60.59,0,-55.84,-7.69,-12.78,-14.82,18.16,0,0,0,68.83,31.17,45.28,0.14,0.23,0.27,0.35,0,0.96,0,5.01
(주)팜스코,036580,2017/12,5.17,6.75,6.52,13.29,3.28,5.02,9.41,176.38,1869.46,0,1,10.99,53.77,46.23,85.96,1.53,2.87,53.75,3.28,12.19,1.12,8.69,0.4
(주)팜스코,036580,2019/12,5.4,-10.06,2.79,0,-3.01,-3.52,-8.6,-157.08,1689.68,0,0.55,0,37.76,62.24,164.8,1.17,2.86,52.23,1.98,0,0.48,6.74,0.16
(주)팜스코,036580,2020/12,-7.11,-0.04,21.18,0,0.82,1.17,2.99,51.66,1688.98,0,1.1,36.91,40.64,59.36,146.08,1.43,3.66,63.29,2.36,9.48,0.29,3.74,0.08
(주)팜스코,036580,2021/12,9.54,-2.25,13.82,0,-0.36,-0.58,-1.51,-25.86,1650.1,0,1.13,0,36.26,63.74,175.76,1.62,4.22,72.04,2.62,0,0.59,148.04,0.14
(주)팜스코,036580,2018/12,20.66,-0.69,-5.47,-67.65,1.12,1.44,2.96,57.06,1879.82,0,0.5,16.75,44.26,55.74,125.95,1.28,2.63,50.81,2.49,26.22,0.78,0,0.29
(주)팜스코,036580,2016/12,-17.64,8.5,5.89,70.39,3.09,4.11,8.94,155.69,1719.07,0,1.08,12.59,52.98,47.02,88.74,1.33,2.9,50.46,2.47,13.94,1.21,32.85,0.43
(주)퍼시스,016800,2018/12,10.85,9.41,9.05,106.22,14.41,9.88,11.3,318.15,3234.07,0,2.24,20.73,86.86,13.14,15.12,0.69,0.78,22.07,5.44,6.82,0.76,5.93,0.98
(주)퍼시스,016800,2019/12,-0.48,5.55,-3.46,-25.36,11.14,7.03,7.86,237.47,3397.28,0,2.12,27.77,92.13,7.87,8.54,0.63,0.71,21.31,6,9.8,0.77,14.05,1.09
(주)퍼시스,016800,2020/12,3.55,3.83,-5.87,0.27,11.87,6.94,7.53,238.1,3565.54,0,1.99,26.96,92.38,7.62,8.25,0.58,0.63,20.06,7.56,8.14,0.62,6.71,0.97
(주)퍼시스,016800,2021/12,15.34,7.94,13.82,32.46,13.81,8.4,9.41,315.39,3823.22,100,2.03,22.37,86.45,13.55,15.67,0.61,0.68,22.83,5.63,7.27,0.68,5.84,1
