회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS),자산(*)(IFRS),당기순이익(손실)(IFRS),현금및현금성자산(*)(IFRS),금융비용(IFRS),부채(*)(IFRS),자본(*)(IFRS),판매비와 관리비(물류원가 등 포함)(*)(IFRS),비유동자산(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS),기타(영업)비용(*)(IFRS),이익잉여금(결손금)(*)(IFRS)
제이더블유신약(주),067290,2017/12,70485280,129571286,-3454623,229523,0,55787493,73783792,38737395,84624462,-812488,0,13714017
제이스코홀딩스(주),023440,2017/12,31008596,90470353,1643567,1721225,0,31181990,59288362,2120781,74879943,1116701,0,23702415
제이씨케미칼(주),137950,2017/12,155078140,148515989,4968963,7241021,0,68608869,79907120,8031515,112445439,10154386,0,45816780
제이씨현시스템(주),033320,2017/12,229175438,95927187,9058238,9813799,0,29256560,66670627,12120198,27555007,10804005,0,21997197
제이엔케이히터(주),126880,2017/12,96715708,132380121,-13733573,7666265,0,78398437,53981684,7306477,54808806,4606195,0,13479796
제이엠아이(주),033050,2017/12,15146855,48321942,955295,8351345,0,5100045,43221898,2495935,27994601,3137200,0,-664654
제이엠티(주),094970,2017/12,115432823,92998000,1090429,778029,0,49955554,43042445,4590229,26445291,1476498,0,29132740
조광아이엘아이(주),044060,2017/12,20324881,59296096,3391171,6599403,0,7866118,51429978,5974570,36297893,3938403,0,27134693
조아제약(주),034940,2017/12,57172020,83666302,2035510,10207774,0,28152439,55513863,26253574,31219257,927377,0,-16907761
주성엔지니어링(주),036930,2017/12,272535493,311995644,40533963,48559150,0,126650305,185345339,73973270,171503332,41174577,0,40571337
줌인터넷(주),229480,2017/12,22368370,10468801,2557454,36342,0,2173638,8295164,4720325,2790239,1719961,0,-8090930
줌인터넷(주),239340,2017/12,,,,,,,,,,,,
지나인제약(주),078650,2017/12,83867144,66208805,-21148661,3877987,0,42906192,23302613,9304177,38408771,-11601288,0,-49442689
지니언스(주),263860,2017/12,20812400,39120613,4287999,3758154,0,5995109,33125504,8155767,12682500,4621424,0,16982779
지더블유바이텍(주),036180,2017/12,34982098,32949812,4279814,11699337,0,7100322,25849490,6957645,4121162,1415359,0,7094287
지스마트글로벌(주),114570,2017/12,96155431,169743689,13965909,2588310,0,58559772,111183918,16730243,107492949,21348703,0,38692865
지에이치신소재(주),130500,2017/12,43104718,58892436,1564107,20068475,0,9954309,48938127,3943237,25497518,1305887,0,24377289
지엔원에너지(주),270520,2017/12,,,,,,,,,,,,
지엘팜텍(주),204840,2017/12,2413833,15021408,-4236773,362013,0,9085968,5935440,2982154,5320722,-4247967,0,-10932748
진양제약(주),007370,2017/12,43449787,73848507,-5768287,109627,0,31467236,42381271,28190671,42419395,-5290738,0,27095566
차이나그레이트스타인터내셔널리미티드,900040,2017/12,,,,,,,,,,,,
차이나크리스탈신소재홀딩스,900250,2017/12,,,,,,,,,,,,
차이나하오란리사이클링유한공사,900090,2017/12,,,,,,,,,,,,
참존글로벌(주),158310,2017/12,10050862,27950624,-4922364,3420531,0,7683045,20267579,1424241,10474083,1276695,0,-7935025
참좋은여행(주),094850,2017/12,56507195,144340764,12165929,32960601,0,71038458,73302306,40116441,79525249,14877145,0,34132101
카페24(주),042000,2017/12,115369520,65465724,4180901,34247987,0,54122324,11343400,103729281,18847796,6218471,0,-4975165
커머스마이너 (주),223310,2017/12,14673045,56669217,-25479776,9007859,0,39627611,17041605,12986716,37419499,-14265486,0,-20968260
컬러레이홀딩스,900310,2017/12,,,,,,,,,,,,
케이디켐(주),221980,2017/12,50221511,72043460,5908187,21733258,0,6431193,65612267,5704577,20045371,7139650,0,46175952
케이만금세기차륜집단유한공사,900280,2017/12,,,,,,,,,,,,
케이맥(주),043290,2017/12,89638146,78657172,-7402564,1724844,0,26748351,51908821,26584381,27597870,-744227,0,23130060
케이비아이메탈(주),024840,2017/12,459640265,195099112,6336875,3049480,0,117928870,77170241,8120118,57040671,17199025,0,5841733
케이에이치건설(주),226360,2017/12,35293973,43465044,3470156,4696482,0,7333152,36131892,7083840,9248777,7052454,0,18398070
케이에이치전자(주),111870,2017/12,47157690,87479828,2813225,17922897,0,4821168,82658660,6124002,17805374,2507504,0,60542443
케이엠제약(주),225430,2017/12,,,,,,,,,,,,
케이지이티에스(주),151860,2017/12,108801442,206239630,11723011,7885838,0,59106991,147132640,6828563,166085142,13837807,0,80105456
케이피엑스라이프사이언스(주),114450,2017/12,42584727,72964194,2224671,1921726,0,10872121,62092074,2238579,34158222,2407818,0,15119802
코나아이(주),052400,2017/12,88611593,182835121,-25901833,57862466,0,50393302,132441820,30936054,66517423,-13351708,0,80378262
코드네이처(주),078940,2017/12,1624173,33216494,-29539566,228001,0,22784440,10432054,1279033,30790134,-486625,0,-56250854
코리아에프티(주),123410,2017/12,147764685,199622434,3146264,8685772,0,107222146,92400288,25990158,104994634,-6185486,0,59723065
코스맥스엔비티(주),222040,2017/12,121332945,154657204,14806059,4637735,0,55435833,99221370,13130888,88301252,21091219,0,48223115
코아스템(주),166480,2017/12,2693442,58721765,-2965736,972397,0,3459845,55261921,4277330,21776183,-4144096,0,-7563969
코오롱생명과학(주),102940,2017/12,118102021,716796713,-1403755,55825058,0,171384499,545412214,34193146,565821025,-5544860,0,83314321
코오롱티슈진(주),950160,2017/12,3192234,192525701,-45432844,28644273,0,32418933,160106768,42268467,3175879,-40743366,0,-111660161
코웰패션(주),033290,2017/12,132917951,254315619,44221262,21721495,0,87823757,166491862,36636257,177627618,43844429,0,85033232
코위버(주),056360,2017/12,54279995,111096297,6695395,24242783,0,21813738,89282559,13496207,54861016,5884365,0,72327708
콜마비앤에이치(주),200130,2017/12,298931425,194922655,33447508,19960763,0,40416906,154505749,9003091,82221550,43055541,0,109002774
큐렉소(주),060280,2017/12,33483882,75551927,-16884518,1188880,0,4861085,70690842,5310462,55957470,556425,0,-74540534
크로바하이텍(주),043590,2017/12,51224613,55786459,-1273880,8222562,0,23735772,32050687,4953313,28137715,-1022358,0,8130857
크루셜텍(주),114120,2017/12,164520800,254358739,-34016273,8026895,0,123052643,131306096,31596850,103014818,-18323859,0,-23324266
크리스탈지노믹스(주),083790,2017/12,8492032,119585874,-8575453,21503709,0,27998958,91586917,12952999,85267221,-5089887,0,-97404667
키네마스터(주),139670,2017/12,9977766,16578004,-4316402,8370353,0,3093223,13484781,13371411,1999515,-3393645,0,8056904
테고사이언스(주),191420,2017/12,8602196,48591783,-5998224,142886,0,11688665,36903118,4483288,24653918,2358075,0,7040433
테라사이언스(주),073640,2017/12,24030813,50667007,-1990796,648233,0,39948181,10718827,3385763,21901997,588011,0,-1624175
티제이미디어(주),032540,2017/12,77779010,98323323,1647741,8959544,0,16459319,81864004,16107659,60927292,2325151,0,65880133
티케이지애강(주),022220,2017/12,78234490,77429144,9536150,878519,0,13501668,63927476,7999445,43211419,11473251,0,-3928914
팅크웨어(주),084730,2017/12,187816531,203051511,3980976,34478524,0,55982788,147068723,52287795,86976085,7342436,0,90028781
파나케이아(주),058530,2017/12,41311639,94279784,-15808891,13020862,0,44329661,49950123,16779841,31134818,-9148331,0,-25764985
패션플랫폼(주),225590,2017/12,,,,,,,,,,,,
풍국주정공업(주),023900,2017/12,50195733,115525044,13140234,7072901,0,6231792,109293253,4108764,58072813,9918556,0,102528089
피씨엘(주),241820,2017/12,506145,15873793,-3869222,1146189,0,437217,15436576,4271584,3069423,-4086984,0,-9609832
피아이첨단소재(주),178920,2017/12,216379449,341155485,32781682,71135116,0,92935756,248219728,17767873,210983273,53000259,0,124127746
피앤씨테크(주),237750,2017/12,29829395,64071370,3798832,4205925,0,8837848,55233522,3071371,25698298,4789812,0,26461356
피에스케이홀딩스(주),031980,2017/12,251543817,272529708,39981918,39669522,0,42344977,230184731,49865475,87069402,55838199,0,186112943
피에스텍(주),002230,2017/12,70833779,157509294,8972704,5075830,0,15936274,141573020,5674118,56778652,8710393,0,113522272
피에이치에이(주),043370,2017/12,617166173,557222137,59034376,52963683,0,219038845,338183293,55823812,315903329,-14080997,0,254315392
하나마이크론(주),067310,2017/12,259183617,393772776,-515719,2951053,0,269128842,124643934,1782488,254245334,17285770,0,-661435
하나머티리얼즈(주),166090,2017/12,102914201,135008497,19447699,4714449,0,49458889,85549607,9480943,106969392,23538669,0,47145853
하이록코리아(주),013030,2017/12,178137893,360355376,23797169,49424508,0,40172941,320182435,15811480,123341146,35443157,0,289532222
하이즈항공(주),221840,2017/12,41116758,128532042,562048,1120391,0,55209692,73322350,3190201,78097459,1752382,0,7179530
한국기업평가(주),034950,2017/12,44543251,97991709,12761246,6317267,0,16968196,81023513,34051360,39520111,10491892,0,40917496
한국맥널티(주),222980,2017/12,32906558,40588924,1262760,2799485,0,12343185,28245738,7760154,23203527,2032691,0,18659044
한국선재(주),025550,2017/12,151466095,169792597,3883074,2008795,0,86333758,83458839,12558903,91027121,5090965,0,50330307
한국알콜산업(주),017890,2017/12,207028807,268016147,16345351,25824707,0,34964442,233051705,14456031,168235068,17192792,0,217822039
한국전자금융(주),063570,2017/12,153091197,265881789,13515416,104608744,0,148015066,117866723,129067534,133114513,18341583,0,86516047
한국전자인증(주),041460,2017/12,26685497,48167920,3001026,20096158,0,14972961,33194960,19574339,9678308,7111158,0,23954369
한국정밀기계(주),101680,2017/12,44688539,109120353,-27479738,9184735,0,31336289,77784064,6514636,28085846,-13795100,0,22366608
한국정보공학(주),039740,2017/12,143411686,98583400,630641,3207294,0,46620751,51962649,6443169,36704855,832562,0,1917661
한국정보인증(주),053300,2017/12,36125042,93235749,4657964,6372867,0,19398727,73837022,28188183,43639378,7936859,0,35391062
한국정보통신(주),025770,2017/12,373961730,265654516,24868313,12519012,0,97205287,168449229,11449776,89004226,37209514,0,133492365
한국컴퓨터(주),054040,2017/12,162132936,125881533,5477076,10082570,0,24994370,100887163,4817111,53068718,3531538,0,85948170
한라아이엠에스(주),092460,2017/12,34577553,96800124,1392735,8424587,0,25281264,71518860,10039738,43367351,-582638,0,47958197
한솔아이원스(주),114810,2017/12,129568011,248477638,4089756,9892897,0,126282954,122194683,28632529,179897181,11112942,0,48066595
한솔인티큐브(주),070590,2017/12,46301777,50283357,4181015,3160696,0,22572670,27710687,11790165,19666725,-1647277,0,10449019
한양디지텍(주),078350,2017/12,74134567,48601405,-2457216,3960647,0,15202668,33398737,6544437,36472928,-3307671,0,19009687
한양이엔지(주),045100,2017/12,638243089,384179400,27895356,5274040,0,168574519,215604881,18733641,120129496,29725643,0,186056340
한일네트웍스(주),046110,2017/12,116061654,83015216,19450955,8723660,0,24968011,58047205,4846402,20459145,7109458,0,30510077
한일단조공업(주),024740,2017/12,114635605,215294683,-6166522,16283796,0,123381250,91913433,7961825,140298785,-1234408,0,60786863
한일사료(주),005860,2017/12,93701821,91655133,2422746,8745054,0,45176471,46478662,13803287,34139751,603139,0,16282779
한일화학공업(주),007770,2017/12,109759551,115051373,4033548,5723366,0,16826327,98225046,4345709,59982141,6483187,0,95167062
한창산업(주),079170,2017/12,53948354,58183651,1204407,3627254,0,6365656,51817995,3464765,25000046,2366100,0,46601901
해성산업(주),034810,2017/12,12199589,170032917,3398981,4219846,0,26936806,143096111,9780969,164876544,2418620,0,76357498
해성옵틱스(주),076610,2017/12,267168504,173035577,-5982152,2131276,0,103131552,69904025,11644524,62954828,-243174,0,27926189
헝셩그룹유한회사,900270,2017/12,,,,,,,,,,,,
현대바이오사이언스(주),048410,2017/12,27712575,48723426,966849,3898621,0,18410241,30313185,11672224,13119460,1896291,0,-68747487
현대에이치티(주),039010,2017/12,117345893,100569316,15284886,11101121,0,40601673,59967643,9470303,17485620,17630649,0,51017330
현대정보기술(주),026180,2017/12,154712582,178066001,907022,13716249,0,127207316,50858685,3072486,117168531,3022829,0,-21441078
현우산업(주),092300,2017/12,127420218,137952570,4289899,21841384,0,70064831,67887739,6492393,82770708,5983295,0,34395598
현진소재(주),053660,2017/12,137779357,180808436,-16348946,5235041,0,176875479,3932958,9477474,122850197,-6945623,0,-95251609
화성밸브(주),039610,2017/03,54738663,75174363,1947928,2679854,0,21274731,53899632,5694856,26165472,2814134,0,49752539
화일약품(주),061250,2017/12,102463309,123903471,2665328,13493366,0,25724770,98178701,9775563,44793203,5358737,0,75789157
휴림네트웍스(주),192410,2017/12,27627325,71397708,-3178682,9810239,0,26967634,44430074,3637554,37209439,-763184,0,18951199
휴림로봇(주),090710,2017/12,69482854,75159019,2191664,8494604,0,50188845,24970174,9813031,44519810,3992157,0,-16999847
휴마시스(주),205470,2017/12,8508328,28944370,-9199634,1509036,0,12609374,16334996,3326529,8561424,295298,0,-6161549
휴젤(주),145020,2017/12,94364854,689741328,52625675,21835822,0,86950800,602790529,15644139,109582741,61743506,0,77080625
흥구석유(주),024060,2017/12,155516614,79912056,2064681,1588369,0,10157672,69754384,7134137,64032060,751487,0,33357459
