회사명,거래소코드,회계년도,유동부채비율(IFRS연결),매출액순이익률(IFRS연결),총자본증가율(IFRS연결),순이익증가율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),금융비용 대 총비용비율(IFRS연결),설비투자효율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),자본금회전률(IFRS연결),총자본투자효율(IFRS연결),총자본회전률(IFRS연결),유동자산증가율(IFRS연결),매출액증가율(IFRS연결),매출액총이익률(IFRS연결),자기자본순이익률(IFRS연결),매출채권회전률(IFRS연결),재고자산회전률(IFRS연결),유형자산회전율(IFRS연결),매출원가 대 매출액비율(IFRS연결),부채비율(IFRS연결),유동비율(IFRS연결),자기자본배율(IFRS연결),당좌비율(IFRS연결),순운전자본비율(IFRS연결),현금비율(IFRS연결)
(주)서산,079650,2012/12,17.69,14.04,26.08,86.62,11.34,93.38,0,999999999,-0.66,154.64,14.68,41.97,45.91,1.44,9.32,42.97,26.37,20.34,6.59,15.04,5,73.63,18.66,347.15,2037.02,280.35,36.84,104.35
(주)서산,079650,2013/12,12,11.38,12.62,-26.97,11.01,116.83,0,1866.89,-0.43,136.74,13.56,44.99,42.46,1.3,6.79,7.18,25.38,12.68,6.15,13.01,4.01,74.62,13.13,462.41,2296.31,367.32,38.45,119.03
(주)서산,079650,2014/12,13.05,13.55,21.18,29.78,10.97,102.71,0,1458.11,-0.8,147.13,12.35,49.82,41.37,1.23,50.46,10.73,27.68,14.44,5.88,13.28,4.19,72.32,13.67,530.57,2642.89,455.43,49.44,157.17
(주)서산,079650,2015/12,15.22,15.8,24.75,26.1,17.39,130.95,0,1929.46,-0.92,178.16,17.79,56.5,39.77,1.14,26.43,13.41,31.88,15.71,6.04,15.12,4.33,68.12,15.73,469.51,3082.57,419.14,48.59,254.02
(주)서산,079650,2016/12,10.11,14.99,11.37,-2.46,19.89,197.1,0,1935.53,-0.8,122.32,18.21,56.28,36.97,0.96,11.87,-0.39,32.9,13.32,6.56,15.37,3.49,67.1,10.18,675.86,3501.15,610.87,52.84,399.75
(주)서산,079650,2017/12,7.86,6.08,2.97,-55.61,12.5,129.4,0,1899.36,-0.99,88.93,9.91,50.19,25.53,0.8,7.46,-10.83,20.67,5.43,6.71,11.29,2.73,79.33,8.29,892.1,3670.82,778.44,57.47,114.28
(주)서산,079650,2018/12,7.21,-1.89,-1.81,-119.8,6.63,65.53,0,999999999,-1.5,48.22,4.45,41.71,14.95,0.66,-44.96,-16.9,10.23,-1.05,6.43,9.27,2.23,89.77,7.29,540.21,3671.45,449.69,29.57,195.65
(주)서산,079650,2019/12,6.64,-5.42,-4.13,0,2.51,16.73,0,-2188.81,-2.41,36.42,1.1,26.2,10.52,0.43,-2.56,-37.18,7.06,-1.67,3.97,7.36,1.44,92.94,7.06,594.31,3526.07,504.05,30.67,202.98
(주)서연탑메탈,019770,2011/12,39.03,8.47,53.01,23.57,4.66,22.59,4.24,45.3,0.15,131.52,6.67,21.52,30.67,1.73,54.08,35.87,12.99,20.78,5.02,75.33,5.98,87.01,41.86,252,985.43,244.48,41.82,59.96
(주)서연탑메탈,019770,2012/12,39.02,6.22,16.92,-17.01,0.52,2.2,10.78,43.53,0.06,86.87,0.72,22.58,26.7,1.49,11.56,12.91,11.08,13.47,4.82,46.68,4.94,88.92,48.54,251.79,1100.31,236,39.88,9.64
(주)서연탑메탈,019770,2013/12,53.2,4.56,18.41,-6.69,1.97,7.96,9.26,22.14,0.2,83.34,2.93,28.73,24.76,1.61,19.04,27.25,7.53,11.28,5.32,43.39,5.07,92.47,58.17,197.7,1223.62,187.77,32.86,17.12
(주)서연탑메탈,019770,2014/12,58.26,5.84,16.29,36.16,6.81,24.19,13.76,32.12,0.16,68.06,9.25,30.6,25.5,1.46,5.34,6.5,9.83,13.66,4.81,42.01,4.14,90.17,61.95,167.44,1389.72,157.43,24.26,11.1
(주)서연탑메탈,019770,2015/12,70.68,0.11,36.11,-93.6,5.2,8.93,35.67,3.91,0.49,46.51,4.76,28.03,13.68,1.06,19.63,-8.37,6.73,0.83,4.06,43.12,2.5,93.27,114.22,160.47,1363.08,155.62,19.95,39.24
(주)서연탑메탈,019770,2016/12,100.66,-0.47,14.82,-215.58,-0.68,-1.1,42.24,3.35,0.76,34.69,-0.68,35.34,14.88,1.07,13.74,26.04,6.78,-0.99,4.71,37.54,2.37,93.22,163.19,137.13,1292.99,126.77,14.2,14.23
(주)서연탑메탈,019770,2017/12,132.91,2.04,0.67,0,-1.71,-2.83,43.39,2.39,1,43.37,-1.74,36.04,18.37,1.02,0.83,2,6.04,6.04,4.14,23.53,2.25,93.96,159.61,102.61,1329.05,93.39,1.34,8.05
(주)서연탑메탈,019770,2018/12,119.68,-7.11,-20.12,-320.47,7.42,11.54,38.29,-0.47,1.64,31.1,6.62,25.23,14.92,0.79,-26.36,-30.01,2.71,-13.93,3.11,20.55,1.71,97.29,134.64,94.96,1175.67,89.52,-2.57,4.48
(주)서연탑메탈,019770,2019/12,120.54,-2.01,-5.15,0,5.61,10.03,37.87,0.15,1.42,35.76,5.73,27.41,16.97,0.99,-6.38,8.66,3.13,-4.46,4.4,32.02,2.08,96.87,133.22,92.49,1123.52,85.8,-3.88,2.53
(주)서울리거,043710,2011/12,28.77,-5.43,-18.14,0,-8.69,-66.79,0.16,999999999,-0.51,130.37,-15.04,1.82,13.43,1.56,-23.41,57.03,9.04,-12.64,6.12,23.92,20.6,90.96,29.07,377.17,111.87,357.77,61.78,171.29
(주)서울리거,043710,2012/12,37.95,3.04,48.58,0,-5.21,-31.03,14.36,61.31,-0.22,200.66,-11.96,4.93,25.5,2.75,41.33,97.25,6.51,12.28,13.79,9.72,23.39,93.49,62.73,342.89,131.83,152.72,56.64,47.25
(주)서울리거,043710,2013/12,759.6,-31.47,-51.45,0,-1.61,-7.64,26.54,-15.81,0.81,-807.8,-6.78,4.18,-60.71,2.76,-48.6,-10.75,-10.15,-192.72,11.75,7.84,25.06,110.15,785.21,98.64,10.65,79.57,-1.16,26.07
(주)서울리거,043710,2014/12,19.94,-95,136.39,0,-39.17,-81.39,12.48,-19.41,1.95,-1182.86,-14.67,0.89,-24.98,0.53,168.27,-79.02,4.7,-82.05,4.46,7.28,14.16,95.3,21.99,587.62,207.22,566.98,79.71,543.97
(주)서울리거,043710,2015/12,21.65,-106.15,-15.95,0,-118.52,-208.46,11.09,-20.21,0.98,-3449.52,-38.36,0.65,-31.95,0.3,-43.25,-27.39,44.78,-38.36,15.07,14.69,18.83,55.22,22.55,367.19,157.35,364.98,47.2,224.85
(주)서울리거,043710,2016/12,7.61,-13.38,148.49,0,-38.19,-188.83,0,-5.07,-0.15,86.75,-16.32,1.89,5.73,0.61,120.07,228.06,4.71,-9.21,4.17,32.2,12.25,95.29,9.46,826.1,374.32,790.19,50.49,409.45
(주)서울리거,043710,2017/12,2.24,-9.78,-11.66,0,-24.63,-245.13,0,999999999,-0.61,96.48,-9.26,1.36,6.97,0.35,-7.78,-22.24,11.47,-3.69,2.44,11.73,5.12,88.53,3.93,2786.6,346.98,2619.94,57.81,850.3
(주)서울리거,043710,2018/12,30.21,-22.1,64.36,0,-3.3,-3.86,13.82,-1.01,-0.52,12.21,-0.92,1.52,0.66,0.35,119.46,21.84,19.14,-9.07,3.67,11.95,5.71,80.86,31.27,347.89,381.02,337.09,57.05,52.04
(주)서울리거,043710,2019/12,74.66,-10.26,89.7,0,-12.71,-18.67,29.55,-4.74,1.45,20.6,-8.36,5.74,3.51,0.86,52.49,347.54,24.79,-14.44,4.16,5.18,6.62,75.21,81.06,156.08,343.38,97.62,23.12,24.79
(주)서울옥션,063170,2011/12,35.34,-34.09,-4.86,0,-7.13,-4.83,12.3,-6.08,0.5,22.78,-1.49,1.8,2.58,0.2,-6.07,-24.11,34.74,-9.72,3.27,0.54,1.8,65.26,44.51,315.63,593.14,158.71,52.73,12.43
(주)서울옥션,063170,2012/12,28.65,10.9,-5.42,0,0.03,0.03,16.35,3.86,2.17,80.42,0.01,2.29,9.59,0.28,-8.36,28.52,41.38,4.14,6.86,0.68,2.37,58.62,31.63,343.62,615.2,146.71,53.02,9.86
(주)서울옥션,063170,2013/12,28.5,14.43,2.48,1.56,11.42,10.09,12.11,6.1,2.49,92.72,2.42,1.76,10.38,0.21,4.5,-23.28,54.79,4.07,8.08,0.48,1.86,45.21,31.56,352.01,630.8,141.36,54.6,24.71
(주)서울옥션,063170,2014/12,38.45,15.08,16.29,67.08,24.91,22.97,11.02,13.56,0.91,112.67,7.26,2.81,11.25,0.31,21.55,59.89,45.08,6.57,7.03,0.75,2.96,54.92,46.2,303.11,660.14,154.9,53.41,42.16
(주)서울옥션,063170,2015/12,77.48,23.61,53.91,260.47,-7.44,-6.98,20.04,33.52,0.82,155.49,-3.24,6.47,16.82,0.53,58.38,130.15,41.04,21,3.79,1.41,5.01,58.96,86.71,197.66,795.57,109.47,40.53,10.41
(주)서울옥션,063170,2016/12,75.36,13.03,4.71,-52.47,-12.07,-10.41,22.84,10.95,1.99,118.3,-4.67,6.01,12.47,0.4,4.35,-7.13,37.02,8.85,2.78,1.01,3.7,62.98,81.2,196.56,845.58,96.66,40.16,13.03
(주)서울옥션,063170,2017/12,76.47,5.64,17.31,-49.28,15.15,10,34.12,6.01,2.03,43.79,5.32,6.4,8.58,0.38,-5.93,6.52,33.43,4.39,5.48,1,2.08,66.57,113.5,183.01,832.15,85.3,29.73,27.05
(주)서울옥션,063170,2018/12,110.79,11.42,33.02,134.61,11.31,5.52,30.88,5.95,2.41,76.51,3.42,7.33,10.55,0.35,41.63,14.54,40.81,10,7.31,1.07,1.44,59.19,162.8,165.56,896.82,94.04,27.64,20.08
(주)서울옥션,063170,2019/12,93.34,-19.39,-15.84,-191.3,-1.77,-0.76,40.22,-1.82,4.31,13.94,-0.46,5.33,4.26,0.24,-25,-27.32,38.42,-9.25,5.66,0.76,0.9,61.58,152.03,167.95,810.44,78.65,25.17,20.61
(주)서울제약,018680,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)서울제약,018680,2012/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)서울제약,018680,2013/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)서울제약,018680,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)서울제약,018680,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)서울제약,018680,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)서울제약,018680,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)서울제약,018680,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)서울제약,018680,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)서원인텍,093920,2011/12,24.05,4.35,6.34,118.94,1.26,9.31,7.97,51.84,-0.22,147.23,2.41,24.74,41.94,1.98,13.59,28.7,12.81,11.89,8.37,10.6,6.78,87.19,34.92,348.47,955.75,254.25,44.29,76.47
(주)서원인텍,093920,2012/12,34.31,4.4,11.73,5.01,7.27,44.78,6.66,54.23,-0.1,190.74,12.97,25.72,40.99,1.88,20.37,3.94,13.7,11.4,7.51,12.35,7.4,86.3,40.79,274.55,1023.41,217.71,42.54,75.49
(주)서원인텍,093920,2013/12,46.6,7.5,31.59,155.17,7.66,47.46,9.34,68.84,-0.07,208.84,15.53,38.49,43.9,2.31,16.54,49.68,14.38,25.05,9.35,16.08,8.3,85.62,48.66,189.05,1275.19,142.12,27.91,39.72
(주)서원인텍,093920,2014/12,41.67,7.83,13.88,15.24,10.59,70.59,5.63,71.77,-0.09,178.35,20.76,42.35,43.14,2.09,23.97,10.03,11.21,23.7,9.59,15.94,7.52,88.79,41.67,219.32,1524.68,179.6,35.1,64.27
(주)서원인텍,093920,2015/12,39.63,6.7,10.58,-20.03,12.84,73.48,11.35,48.7,-0.12,159.04,21.36,39.74,34.18,1.75,5.63,-6.16,10.41,16.49,10.48,21.24,7.21,89.59,40.98,219.2,1693.38,201.04,33.51,80.77
(주)서원인텍,093920,2016/12,34.67,5.39,2.27,-22.53,7.68,44.06,8.05,28.25,-0.26,121.29,12.08,38.45,31.6,1.59,2.24,-3.26,9.77,11.86,12.33,19.23,6.31,90.23,37.77,244.78,1772.28,199.56,36.44,81.11
(주)서원인텍,093920,2017/12,24.58,1.11,-13.33,-84.01,4.94,32.43,12.33,19.41,-0.15,92.41,7.12,30.55,24.67,1.34,-8.99,-20.54,8.99,1.92,11.62,12.66,5.06,91.01,28.14,337.26,1652.03,286.88,45.51,120.76
(주)서원인텍,093920,2018/12,23.26,2.01,-2.36,57.99,4.55,28.74,6.72,9.42,-0.32,117.02,5.84,26.56,24.47,1.27,6,-13.08,8.56,3.15,10.16,12.37,5.23,91.44,25.52,379,1645.8,320.37,51.7,68.26
(주)서원인텍,093920,2019/12,25.04,4.18,4.73,158.89,6.94,51.85,4.19,52.05,-0.42,131.06,10.44,32.57,27.63,1.54,6.31,22.65,10.23,7.97,12.28,14.53,7.18,89.77,25.21,356.53,1727.34,304.88,51.29,83.84
(주)서전기전,189860,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)서전기전,189860,2012/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)서전기전,189860,2013/12,75.66,10.39,0,0,2.32,10.31,2.47,138.28,0.09,128.44,4.68,60.94,51.89,4.05,0,0,31.96,77.07,13.7,16.82,9.86,68.04,83.28,138.05,821.9,79.8,15.71,0.25
(주)서전기전,189860,2014/12,22.39,17.42,48.76,72.03,4.42,31.44,0,234.85,0,300.32,6.17,26.66,44.63,1.67,76.64,2.67,31.85,41.55,6.07,10.02,4.89,68.15,24.43,376.13,1337,311.15,49.68,146.5
(주)서전기전,189860,2015/12,18.57,0.37,-9.44,-98.41,6.72,45.81,0,-6436.21,-0.19,47.49,7.73,17.33,19.97,1.09,-34.72,-25.39,26.96,0.5,4.28,11.49,2.87,73.04,20.29,315.96,1252.45,269.9,33.34,101.67
(주)서전기전,189860,2016/12,27.17,2.76,11.51,787.62,6.54,35.14,0,324.07,-0.04,66.28,8.06,20.7,24.38,1.3,16.22,19.47,27.28,4.49,4.96,18.31,2.76,72.72,29.76,242.84,1294.68,209.03,29.91,59.92
(주)서전기전,189860,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)서전기전,189860,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)서전기전,189860,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)서진시스템,178320,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)서진시스템,178320,2012/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)서진시스템,178320,2013/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)서진시스템,178320,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)서진시스템,178320,2015/12,234.86,23.47,0,0,16.98,11.75,52.73,6.58,5.46,27.23,9.04,51.83,17.05,0.53,0,0,42.04,54.08,4.43,3.65,0.85,57.96,333.01,60.51,2249.23,33.66,-21.42,4.48
(주)서진시스템,178320,2016/12,179.35,11.83,55.61,7.56,15.55,16.66,36.75,4.89,3.28,63.03,11.35,90.86,30.17,0.89,104.71,113.36,25.66,36.95,6.38,5,1.57,74.34,213.53,75.49,3370.58,40.78,-14.02,10.26
(주)서진시스템,178320,2017/12,103.08,2.65,14.04,-72.55,6.38,11.01,35.32,4.71,1.56,66.16,5.86,90.21,27.83,0.98,12.36,43.45,18.3,5.64,7.73,4.87,1.91,81.7,113.72,88.21,3799.56,46.18,-5.69,15.75
(주)서진시스템,178320,2018/12,85.62,9.96,68.88,458.82,9.63,14.47,24.16,9.73,1.2,61.12,7.14,53.32,28.98,0.93,40.01,36.41,19.48,17.95,10.31,5.25,1.67,80.52,97.5,81.36,2396.42,43.86,-8.08,13.16
(주)서진시스템,178320,2019/12,80.1,12.49,28.61,61.56,6.63,8.79,38.48,6.22,1.65,69.35,4.62,43.35,32.73,0.78,39.6,20.88,23.47,20.25,10.52,4.2,1.4,76.53,110.96,100.84,2911.58,46.72,0.32,12.28
(주)서진오토모티브,122690,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)서진오토모티브,122690,2012/12,175.23,0.49,0,0,0.26,0.63,24.37,1.57,0.63,40.05,0.43,115.16,23.43,1.67,0,0,5.81,3.61,7.14,17.63,2.76,94.19,223.8,69.37,1293.72,51.83,-16.58,1.31
(주)서진오토모티브,122690,2013/12,154.48,0.57,7.12,37.82,1.97,5.01,27.15,1.92,0.69,48.74,3.49,126.23,27.72,1.83,4.38,13.47,6.36,4.81,8.17,19.49,3,93.64,229.37,77.98,1296.28,58.1,-10.33,2
(주)서진오토모티브,122690,2014/12,209.1,0.82,11.22,42.03,3.68,8.92,29.43,2.3,0.61,45.15,6.44,134,26.19,1.84,12.62,9.76,5.82,6.67,8.29,21.38,3.01,94.18,259.64,63.7,1268.91,49.98,-21.1,2.02
(주)서진오토모티브,122690,2015/12,205.81,0.45,11.57,-49.72,4.34,9.57,34.4,1.83,0.52,43.22,7.14,140.52,24.18,1.73,14.37,4.87,5.36,3.38,7.9,21.75,2.87,94.64,292.85,72.47,1277.29,57.26,-14.42,2.62
(주)서진오토모티브,122690,2016/12,217.64,0.32,0.88,-45.42,4.39,9.33,36.74,1.29,0.62,42.61,6.91,135.82,25.08,1.58,-7.24,-3.34,5.4,1.83,7.97,17.9,2.61,94.6,286.09,61.93,1290.34,44.72,-21.46,1.79
(주)서진오토모티브,122690,2017/12,262.98,-1.43,0.98,-579.09,4.66,9.11,38.48,-0.73,0.74,33.31,6.96,126.45,18.82,1.5,2.75,-4.19,3.99,-9.16,8.58,15.74,2.46,96.01,323.97,57.27,1100.6,42.14,-26.5,2.5
(주)서진오토모티브,122690,2018/12,329.18,-1.96,4.6,0,4.09,7.53,39.81,-0.83,1.02,32.2,6.07,127.75,18.28,1.52,-2.83,3.89,3.65,-16.23,8.91,16.32,2.52,96.35,416.31,51.76,980.2,37.31,-30.76,2.03
(주)서진오토모티브,122690,2019/12,397.11,-1.18,0.52,0,2.96,5.88,39.66,0.31,1.08,39.35,4.86,141.97,21.88,1.65,3.1,11.14,4.57,-17.63,8.86,17.76,2.76,95.43,475.78,49.08,835.24,35.57,-35.12,2.15
(주)서플러스글로벌,140070,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)서플러스글로벌,140070,2012/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)서플러스글로벌,140070,2013/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)서플러스글로벌,140070,2014/12,119.73,7.58,0,0,-4.51,-5.82,46.22,5.64,2.5,85.17,-3.4,569.44,15.71,1.51,0,0,27.33,27.45,91.19,2.26,8.17,72.67,140.29,157.81,15729.98,24.18,28.8,1.44
(주)서플러스글로벌,140070,2015/12,86.38,10.12,9.38,121.68,1.79,4.06,34.89,9.41,1.75,162.89,2.05,473.11,24.2,1.2,12.71,66.17,24.45,26.43,93.34,1.75,7.21,75.55,101.88,189.36,20479.13,26.81,38.24,3.24
(주)서플러스글로벌,140070,2016/12,54.19,14.16,11.81,46.9,9.72,25.77,30.03,17.35,1.31,216.51,10.44,124.13,28.14,1.13,10.14,4.95,29.76,29.31,94,1.69,8.17,70.24,68.14,247.6,3927.66,46.88,47.57,26.7
(주)서플러스글로벌,140070,2017/12,29.23,17.78,66.54,39.47,-2.18,-5.38,19.05,48.4,0.07,223.78,-1.57,68.52,21.83,0.9,60.23,11.57,34.04,24.19,72.57,1.61,5.33,65.96,41.1,370.69,5843.12,127.7,56.07,30.15
(주)서플러스글로벌,140070,2018/12,38.44,13.99,17.72,2.1,0.83,2.1,20.73,45.28,0.36,243.63,0.66,52.65,21.71,0.86,18.48,30.73,29.23,17.46,55.31,1.56,4.46,70.77,45.8,293.07,3332.12,67.48,50.91,28.04
(주)서플러스글로벌,140070,2019/12,24.88,1.39,-2.17,-92.17,10.15,20.82,25.35,5.48,0.26,85.43,6.26,29.83,9.25,0.61,-10.95,-24.46,17.34,1.28,41.35,1.06,2.67,82.66,43.03,404.37,3336.26,87.04,52.95,59.94
(주)서한,011370,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)서한,011370,2012/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)서한,011370,2013/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)서한,011370,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)서한,011370,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)서한,011370,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)서한,011370,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)서한,011370,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)서한,011370,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)서희건설,035890,2011/12,205.07,-0.55,-16.68,0,-1.86,-3.23,21.15,0.76,1.55,74.88,-2.28,20.26,1.67,1.12,-14.12,-5.14,6.85,-2.63,2038.24,16.15,28.91,93.15,239.21,119.69,418.18,116.4,11.9,12.3
(주)서희건설,035890,2012/12,175.15,-1.83,0.48,0,-5.76,-9.72,27.51,0.47,0.81,293.54,-6.7,13.73,6.47,1.17,-10.06,-4.83,7.64,-7.17,1235.81,58.24,24.4,92.36,221.98,119.06,301.92,115.36,10.37,12.35
(주)서희건설,035890,2013/12,224.59,-7.91,-5.32,0,-1.11,-1.62,29.74,1.07,1.19,377.54,-1.23,10.41,3.84,1.08,-16.57,-9.42,10.31,-31.75,865.31,57.21,29.84,89.69,315.61,105.61,219.92,102.34,3.03,13.7
(주)서희건설,035890,2014/12,207.25,0.66,-1.8,0,3.13,5.37,26.4,2.93,1.16,1354.81,4.01,11.78,13.5,1.27,-1.01,13.11,12,4.01,875.63,74.03,126.25,88,295.38,109.75,228.3,106.57,5.11,14.11
(주)서희건설,035890,2015/12,182.14,1.44,-1.7,65.97,4.3,8.71,21.76,3.07,0.82,1663.91,6.28,13.18,15.37,1.45,1.69,11.91,11.57,6.36,367.67,96.73,150.66,88.43,258.68,117.19,240.7,114.58,8.73,23.57
(주)서희건설,035890,2016/12,171.71,2.66,6.22,126.17,7.73,15.44,21.69,8.36,0.72,4778.13,10.82,13.43,17.87,1.44,9.14,1.88,13.92,13.12,209.16,112.32,225.15,86.08,234.29,119.04,273.76,116.61,9.78,36.38
(주)서희건설,035890,2017/12,149.97,3.01,5.24,17.03,6.97,13.4,21.88,7.7,0.54,6766.36,8.92,12.4,19.2,1.31,10.62,-3.77,15.53,13.36,159.31,114.15,400.69,84.47,199.3,128.28,292.92,126.16,14.17,18.07
(주)서희건설,035890,2018/12,145.54,3.24,5.59,11.85,4.65,9.54,21.06,6.49,0.81,6240.79,6.21,13.13,19.09,1.37,6.77,10.21,13.14,13.22,170.82,178.66,465.2,86.86,186.55,127.96,323.33,126.99,14.2,39.82
(주)서희건설,035890,2019/12,117.34,4.97,14.56,73.55,6.13,13.11,15.6,11.26,0.56,1208.05,7.81,13.07,21.08,1.36,17.62,9.15,14.36,18.62,183.49,297.63,126.56,85.64,147.49,140.74,365.29,139.84,19.32,36.09
(주)선광,003100,2011/12,16.47,65.86,6.69,177.14,27.23,29.44,14.74,25.47,1.65,112.74,8.54,20.07,41.22,0.32,-4.05,-5.19,21.59,31.23,4.02,52.88,0.83,78.41,40.9,170.28,4485.8,163.99,8.22,41.18
(주)선광,003100,2012/12,9.97,10,2.27,-84.94,21.55,25.64,11.11,8.05,1.4,47.71,6.54,19.84,16.13,0.31,-5.99,-1.13,20.69,4.27,4.71,55.54,0.82,79.31,34.21,246.29,4820.25,241.26,10.87,70.21
(주)선광,003100,2013/12,14.6,8.39,5.78,-19.52,21.95,21.47,15.46,16.44,0.47,38.85,6.1,19.24,14.86,0.29,-23.66,-3.04,20.07,3.28,4.68,69.68,0.69,79.93,39.72,126.37,4924.32,122.11,2.76,33.93
(주)선광,003100,2014/12,24.24,-41.23,12.52,0,20.88,10.31,30.96,5.2,1.4,-2.55,4.61,17.18,-0.77,0.23,3.62,-10.71,24.99,-15.41,4.26,94.39,0.46,75.01,80.75,90.67,4291.23,90.14,-1.25,12.61
(주)선광,003100,2015/12,47.94,5.41,14.67,0,22.39,7.54,26.42,1.63,3.11,24.28,3.87,15.43,12.94,0.18,209.44,-10.16,21.34,1.91,4.22,281.24,0.33,78.66,105.5,140.67,4327.19,140.41,9.49,30.2
(주)선광,003100,2016/12,18.32,16.28,-11.7,278.64,16.85,9.81,33.27,2.34,3.65,31.79,4.15,19.4,18.18,0.23,-63.76,25.71,20.1,7.03,5.46,343.92,0.36,79.9,73.15,127.25,4530.87,126.54,2.88,11.4
(주)선광,003100,2017/12,20.87,4.3,4.03,-71.21,16.98,10.28,33.79,2.85,4.79,24.9,4.51,21.76,17.96,0.27,3.26,12.15,22.68,1.97,5.45,264.92,0.36,77.32,78.08,114.03,4579.14,112.94,1.64,6.57
(주)선광,003100,2018/12,21.91,7.78,2.06,74.95,24.24,13.28,39.62,1.95,5.63,26.7,5.95,20.55,18.66,0.25,4.24,-5.55,20.63,3.42,5.38,155.41,0.33,79.37,81.2,112.91,4589.85,111.34,1.56,35.85
(주)선광,003100,2019/12,20.15,3.51,28.52,-51.66,29.29,10.54,53.01,1.64,9.83,24.66,5.98,21.97,13.89,0.23,-27.77,6.91,27.21,1.65,6.44,251.44,0.35,72.79,131.25,88.07,4624.96,87.9,-1.04,10.98
(주)선익시스템,171090,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)선익시스템,171090,2012/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)선익시스템,171090,2013/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)선익시스템,171090,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)선익시스템,171090,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)선익시스템,171090,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)선익시스템,171090,2017/12,28.62,7.9,0,0,14.32,65.61,0.19,58.8,0.1,107.41,15.02,41.2,23.65,1.05,0,0,25.87,10.75,13.7,120.73,4.76,74.13,29.7,325.76,3028.1,321.82,49.82,136.6
(주)선익시스템,171090,2018/12,34.98,4.37,-1.54,-47.18,11.98,44.09,0.94,76523.19,-0.38,103.7,12.19,31.47,24.11,1.01,-4.62,-4.53,19.16,5.9,15.86,12.53,4.35,80.84,38.21,275.14,1865.33,214.47,44.33,121.13
(주)선익시스템,171090,2019/12,30.91,8.15,3.56,38.53,6.35,18.86,1.21,170.4,-0.52,92.74,4.63,19.48,21.25,0.74,-3.26,-25.72,27.31,8.19,11.9,5.85,2.95,72.69,32.56,278.98,2014.06,235.7,41.74,55.75
(주)성광벤드,014620,2011/12,26.52,8.88,11.92,24.86,-0.3,-0.64,11.32,22.95,-0.03,39.06,-0.18,19.37,14.5,0.65,20.91,22.83,20.99,7.62,4.06,1.61,1.66,79.01,39.99,325.12,2170.46,104.67,42.65,4.85
(주)성광벤드,014620,2012/12,26.17,14.77,13.86,136.73,7.86,21.28,11.63,26.14,0.77,60.48,5.79,26.29,21.23,0.78,17.76,35.7,29.24,16.2,4.36,2.09,2.15,70.76,37.34,334.39,2523.62,157.56,44.66,54.12
