회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결)(천원),자산(*)(IFRS연결)(천원),당기순이익(손실)(IFRS연결)(천원),현금및현금성자산(*)(IFRS연결)(천원),금융비용(IFRS연결)(천원),부채(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),[제조]총자본순이익률(IFRS연결),[제조]정상영업이익증가율(IFRS연결),[제조]* (정상)영업손익(보고서기재)(IFRS연결),[제조]판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),[제조]   비유동자산(*)(IFRS연결)
(주)와이지-원,019210,2014/12,297677641,608251939,11578083,10599962,0,402060024,206191915,1.93,41.78,31710774,54411606,296911516
(주)와이지-원,019210,2015/12,321918321,621146937,14133035,24288825,0,366735284,254411653,2.3,24.18,39378654,57028375,328802737
(주)와이지-원,019210,2016/12,334715216,666142504,18367768,13968848,0,395437574,270704930,2.85,6.04,41758471,64369076,381082797
(주)와이지-원,019210,2017/12,386598781,741499538,35560214,19626447,0,420589619,320909918,5.05,42.08,59328729,76245200,408076525
(주)와이지-원,019210,2018/12,390942261,831828145,21881705,13220590,0,496978730,334849415,2.78,-22.97,45703193,85511214,426832067
(주)와이지-원,019210,2019/12,427959618,847036891,605414,15550238,0,516083247,330953644,0.07,-71.19,13166691,105208951,446441203
(주)와이지엔터테인먼트,122870,2011/12,78120542,90401848,12933909,36889933,0,14014278,76387570,20.26,27.57,17336459,13379681,16193061
(주)와이지엔터테인먼트,122870,2012/12,106550970,117495472,18757669,52873896,0,20100692,97394779,18.05,23.82,21465923,20597790,25657401
(주)와이지엔터테인먼트,122870,2013/12,116287586,132049940,15053693,22480876,0,19758790,112291150,12.06,3.24,22161534,23506166,37225889
(주)와이지엔터테인먼트,122870,2014/12,156315909,340462068,18275883,142097762,0,94289002,246173066,7.74,-1.16,21905156,31709022,88409091
(주)와이지엔터테인먼트,122870,2015/12,193112056,375356133,23977550,34454001,0,106079889,269276244,6.7,-0.43,21811699,44465427,129500311
(주)와이지엔터테인먼트,122870,2016/12,321839059,486835565,14099413,62372396,0,136465097,350370468,3.27,46.34,31919019,63087124,210463553
(주)와이지엔터테인먼트,122870,2017/12,349860731,583599528,11910569,98901389,0,151494663,432104865,2.23,-21.06,25197829,76508848,276398504
(주)와이지엔터테인먼트,122870,2018/12,285846341,594324155,15944944,58565744,0,144879539,449444616,2.71,-62.36,9484080,75440437,361632104
(주)와이지엔터테인먼트,122870,2019/12,264459739,516346905,-24642189,47778652,0,94683750,421663155,-4.44,-78.65,2024905,79519170,355896016
(주)와이티엔,040300,2011/12,,,,,,,,,,,,
(주)와이티엔,040300,2012/12,,,,,,,,,,,,
(주)와이티엔,040300,2013/12,,,,,,,,,,,,
(주)와이티엔,040300,2014/12,,,,,,,,,,,,
(주)와이티엔,040300,2015/12,117434970,304515080,-3642659,11726200,0,126268506,178246574,-1.2,0,-5462736,7776705,257939328
(주)와이티엔,040300,2016/12,130755834,312406625,3465478,14903421,0,128121888,184284736,1.12,0,1287065,10352292,257125353
(주)와이티엔,040300,2017/12,131050999,298989298,4537490,10305977,0,108465258,190524040,1.48,67.67,2158001,6858954,247992665
(주)와이티엔,040300,2018/12,132360036,285962213,690807,4680657,0,97846572,188115641,0.24,-60.05,862143,7459037,244052446
(주)와이티엔,040300,2019/12,130801036,282069114,-3308955,10039417,0,96716693,185352421,-1.17,-42.95,491889,7268482,228128646
(주)와이팜,332570,2013/12,,,,,,,,,,,,
(주)와이팜,332570,2014/12,,,,,,,,,,,,
(주)와이팜,332570,2015/12,,,,,,,,,,,,
(주)와이팜,332570,2016/12,,,,,,,,,,,,
(주)와이팜,332570,2017/12,,,,,,,,,,,,
(주)와이팜,332570,2018/12,,,,,,,,,,,,
(주)와이팜,332570,2019/12,,,,,,,,,,,,
(주)우리기술,032820,2011/12,26005556,93856984,1707977,16817046,0,46891037,46965947,1.89,12.71,3250391,7492846,60913458
(주)우리기술,032820,2012/12,22252158,87197764,-9763464,3084140,0,46745698,40452066,-10.79,0,-4736478,9179996,60860266
(주)우리기술,032820,2013/12,19549904,95554437,-9220361,5251445,0,56663218,38891218,-10.09,0,-7350884,11446502,69993430
(주)우리기술,032820,2014/12,26117807,95230909,-7340464,3576319,0,62524136,32706774,-7.69,0,-4416920,10610383,70097631
(주)우리기술,032820,2015/12,39739565,80588628,-10649363,4709344,0,54313243,26275385,-12.11,0,2668841,7963345,54238109
(주)우리기술,032820,2016/12,31453885,82328378,4986483,7794445,0,51391781,30936597,6.12,43.98,3842684,8266291,54335924
(주)우리기술,032820,2017/12,30179282,85218108,3265239,6323967,0,47596637,37621471,3.9,30.76,5024861,8186471,56682808
(주)우리기술,032820,2018/12,28192115,91614307,-8340146,12267411,0,58547907,33066399,-9.43,-157.07,-2867782,9031075,57102602
(주)우리기술,032820,2019/12,32592805,104000981,-11358506,5910412,0,70779180,33221801,-11.61,0,-9001868,12773310,72073011
(주)우리넷,115440,2011/12,,,,,,,,,,,,
(주)우리넷,115440,2012/12,,,,,,,,,,,,
(주)우리넷,115440,2013/12,,,,,,,,,,,,
(주)우리넷,115440,2014/12,,,,,,,,,,,,
(주)우리넷,115440,2015/12,,,,,,,,,,,,
(주)우리넷,115440,2016/12,,,,,,,,,,,,
(주)우리넷,115440,2017/12,,,,,,,,,,,,
(주)우리넷,115440,2018/12,,,,,,,,,,,,
(주)우리넷,115440,2019/12,73657576,94123633,1934815,9296067,0,22176485,71947148,2.06,0,2817909,15691448,26864299
(주)우리로,046970,2011/12,,,,,,,,,,,,
(주)우리로,046970,2012/12,,,,,,,,,,,,
(주)우리로,046970,2013/12,,,,,,,,,,,,
(주)우리로,046970,2014/12,,,,,,,,,,,,
(주)우리로,046970,2015/12,53211125,67161205,2049879,3610351,0,37090590,30070615,3.05,0,2491897,8826672,33484332
(주)우리로,046970,2016/12,42224403,65777273,107047,4634059,0,32235970,33541303,0.16,-181.03,-2019235,7984535,30601411
(주)우리로,046970,2017/12,41059215,61415678,-10620831,2097652,0,28830619,32585059,-16.7,0,-5854670,11113111,34416327
(주)우리로,046970,2018/12,55853881,80290458,-1557036,930677,0,46100968,34189490,-2.2,0,2700916,6900499,42654918
(주)우리로,046970,2019/12,115364639,76027899,-10280897,3303683,0,50412501,25615398,-13.15,0,-2003954,10226781,40299370
(주)우양,103840,2011/12,,,,,,,,,,,,
(주)우양,103840,2012/12,,,,,,,,,,,,
(주)우양,103840,2013/12,,,,,,,,,,,,
(주)우양,103840,2014/12,,,,,,,,,,,,
(주)우양,103840,2015/12,,,,,,,,,,,,
(주)우양,103840,2016/12,,,,,,,,,,,,
(주)우양,103840,2017/12,,,,,,,,,,,,
(주)우양,103840,2018/12,,,,,,,,,,,,
(주)우양,103840,2019/12,,,,,,,,,,,,
(주)우정바이오,215380,2015/12,,,,,,,,,,,,
(주)우정바이오,215380,2016/12,,,,,,,,,,,,
(주)우정바이오,215380,2017/12,,,,,,,,,,,,
(주)우정바이오,215380,2018/12,,,,,,,,,,,,
(주)우정바이오,215380,2019/12,,,,,,,,,,,,
(주)우주일렉트로닉스,065680,2011/12,157688700,193755196,10240548,13332742,0,45647622,148107575,5.44,-66.51,11583685,27307857,73260627
(주)우주일렉트로닉스,065680,2012/12,189665462,200139123,8705295,12384286,0,45192310,154946813,4.42,35.85,15736296,34057152,87666414
(주)우주일렉트로닉스,065680,2013/12,222325863,212214904,13746747,27349442,0,45938249,166276655,6.67,9.82,17281852,38267924,89626473
(주)우주일렉트로닉스,065680,2014/12,181954600,224428293,8740627,28072064,0,52486016,171942276,4,-40.31,10315683,34872173,87955948
(주)우주일렉트로닉스,065680,2015/12,183826516,228714978,12857247,38086350,0,57095216,171619761,5.67,37.15,14147914,35810464,88239289
(주)우주일렉트로닉스,065680,2016/12,218020720,236044801,13989220,35709237,0,59983537,176061264,6.02,34.47,19024191,35275783,85910384
(주)우주일렉트로닉스,065680,2017/12,207604485,235100619,10545168,30704394,0,53629951,181470667,4.48,-50.76,9368358,32587822,86897083
(주)우주일렉트로닉스,065680,2018/12,186608231,232461343,472800,32691535,0,52144829,180316515,0.2,-92.22,729210,29224071,87051371
(주)우주일렉트로닉스,065680,2019/12,191008494,251507308,11787371,47954135,0,61917489,189589819,4.87,2077.24,15876659,29185772,103036721
(주)원바이오젠,307280,2018/12,,,,,,,,,,,,
(주)원바이오젠,307280,2019/12,,,,,,,,,,,,
(주)원방테크,053080,2011/12,,,,,,,,,,,,
(주)원방테크,053080,2012/12,,,,,,,,,,,,
(주)원방테크,053080,2013/12,,,,,,,,,,,,
(주)원방테크,053080,2014/12,,,,,,,,,,,,
(주)원방테크,053080,2015/12,,,,,,,,,,,,
(주)원방테크,053080,2016/12,,,,,,,,,,,,
(주)원방테크,053080,2017/12,,,,,,,,,,,,
(주)원방테크,053080,2018/12,160275380,153392508,16196509,26925789,0,37996536,115395971,10.56,0,19116447,12927666,49630231
(주)원방테크,053080,2019/12,228382900,196685502,14267494,32106289,0,96548485,100137017,8.15,1.07,19320081,18994178,97797213
(주)원익,032940,2011/12,56837500,109024454,1491200,1474542,0,73088198,35936257,1.49,-86.38,2570293,11430518,69744533
(주)원익,032940,2012/12,64800893,99130032,-9631891,366210,0,70410628,28719405,-9.25,-4.63,2451408,12467580,66484221
(주)원익,032940,2013/12,57256555,109654625,5025045,793672,0,74081550,35573075,4.81,-93.45,160566,12061860,77544433
(주)원익,032940,2014/12,56838756,104899715,319376,1125381,0,66720747,38178968,0.3,185.61,458591,12652315,75157696
(주)원익,032940,2015/12,59528499,130520597,-1316921,2005541,0,86337444,44183153,-1.12,0,-3391038,18406864,101149839
(주)원익,032940,2016/12,64804004,193228189,71132189,1388966,0,82704589,110523601,43.94,0,2400452,22957612,161120282
(주)원익,032940,2017/12,67244202,227932627,14780455,1105133,0,102289816,125642810,7.02,-82.33,424264,29109713,203961286
(주)원익,032940,2018/12,80295123,134348775,-67931180,1835061,0,66355803,67992972,-37.5,556.34,2784618,36583807,106066328
(주)원익,032940,2019/12,90386053,179530983,36826308,6044504,0,74387666,105143317,23.47,49.25,4156118,41650199,147192337
(주)원익머트리얼즈,104830,2011/12,,,,,,,,,,,,
(주)원익머트리얼즈,104830,2012/12,,,,,,,,,,,,
(주)원익머트리얼즈,104830,2013/12,130023304,180540028,19084130,29609361,0,25983202,154556827,10.57,0,25669510,12866324,113768029
(주)원익머트리얼즈,104830,2014/12,145151603,211658802,20035982,34449943,0,32927229,178731573,10.22,6.51,27340445,17040337,139394294
(주)원익머트리얼즈,104830,2015/12,192468674,234156235,21222785,24272561,0,31663544,202492691,9.52,21.91,33331156,24303980,164335294
(주)원익머트리얼즈,104830,2016/12,175041473,262307871,15670234,20017235,0,41289034,221018837,6.31,-29.76,23411545,24986050,189474659
(주)원익머트리얼즈,104830,2017/12,203032359,279621314,17753506,33163710,0,37780697,241840617,6.55,40.45,32882076,35897797,206884746
(주)원익머트리얼즈,104830,2018/12,233464558,315098910,41226241,29695132,0,34127954,280970956,13.86,28.23,42163574,40259638,232015264
(주)원익머트리얼즈,104830,2019/12,220839808,358756325,28106268,26632667,0,51300386,307455939,8.34,-14.5,36048991,36873294,264348814
(주)원익아이피에스,240810,2016/12,244089918,280653652,22519378,38938426,0,61731890,218921762,,,28720399,64323246,121720323
(주)원익아이피에스,240810,2017/12,630860973,409618121,95364581,112496282,0,96149729,313468392,23.28,0,122251768,128974518,129549022
(주)원익아이피에스,240810,2018/12,649312685,512346016,86860389,90885818,0,143129539,369216477,18.84,-13.38,105894512,151981143,180630413
(주)원익아이피에스,240810,2019/12,669241557,899161666,42862674,13540457,0,332607530,566554136,6.07,-61.17,41116030,237950738,346186882
(주)원익큐브,014190,2011/12,,,,,,,,,,,,
(주)원익큐브,014190,2012/12,,,,,,,,,,,,
(주)원익큐브,014190,2013/12,177713378,115848497,2144008,10209896,0,43628534,72219964,1.85,0,1391663,16977488,53305513
(주)원익큐브,014190,2014/12,165876590,91185133,-8981807,3043564,0,35843373,55341760,-9.85,0,3028889,19016885,33946899
(주)원익큐브,014190,2015/12,176630737,101989317,1580506,1110788,0,37774624,64214693,1.64,-69.86,913031,14836674,37482591
(주)원익큐브,014190,2016/12,207706652,115073911,1981297,3418676,0,46369576,68704335,1.83,176.37,2523341,17158318,40705170
(주)원익큐브,014190,2017/12,240166460,155057887,1583170,2261424,0,77141117,77916770,1.17,32.77,3350291,19471810,78953754
(주)원익큐브,014190,2018/12,231806852,151715209,-3720981,2625773,0,76762188,74953021,-2.43,-145.49,-1523945,20150969,83489702
(주)원익큐브,014190,2019/12,203876378,142869413,3839626,38147611,0,62295801,80573611,2.61,0,-1835381,18870175,33729601
(주)원익큐엔씨,074600,2011/12,150156299,158965267,15582843,8230613,0,80581399,78383867,10.64,151.07,24144078,19117244,95677651
(주)원익큐엔씨,074600,2012/12,120069621,154935311,4770981,7146491,0,72673282,82262028,3.04,-45.1,13254581,18574997,102335926
(주)원익큐엔씨,074600,2013/12,122670536,165476630,7318537,8731572,0,75279871,90196758,4.57,-7.73,12230382,20301166,112608352
(주)원익큐엔씨,074600,2014/12,120772220,162739426,8944411,10467485,0,66132053,96607373,5.45,23.17,15064449,20685082,110364904
(주)원익큐엔씨,074600,2015/12,140194106,172637074,15898943,10974815,0,60212189,112424884,9.48,34.44,20252637,22025420,117087433
(주)원익큐엔씨,074600,2016/12,138956393,222763346,44225182,8565312,0,64266524,158496822,22.37,-11.09,18007395,22143153,156402997
(주)원익큐엔씨,074600,2017/12,197261196,256883962,29384867,18640629,0,75898069,180985893,12.25,64.47,29617456,27255438,174119695
(주)원익큐엔씨,074600,2018/12,266463980,359501283,41187636,15544740,0,138363807,221137475,13.36,39.1,41198798,32271484,255395715
(주)원익큐엔씨,074600,2019/12,263059923,640996511,3644817,12497198,0,353798682,287197829,0.73,-33.61,27353640,35191842,238828458
(주)원익피앤이,131390,2011/12,,,,,,,,,,,,
(주)원익피앤이,131390,2012/12,,,,,,,,,,,,
(주)원익피앤이,131390,2013/12,,,,,,,,,,,,
(주)원익피앤이,131390,2014/12,32376756,50192940,347247,7729332,0,11739291,38453649,0.69,0,-1330260,8257813,28826579
(주)원익피앤이,131390,2015/12,44214958,62449602,2003883,14285314,0,20247292,42202310,3.56,0,1951190,8219501,28059223
(주)원익피앤이,131390,2016/12,46821029,79884551,4844379,11206474,0,33307434,46577117,6.81,103.21,3964944,6857938,31466946
(주)원익피앤이,131390,2017/12,73627902,96277496,7543022,9228087,0,41329754,54947742,8.56,121.38,8777556,11321913,34475253
(주)원익피앤이,131390,2018/12,102753495,153281459,11062347,26778854,0,87147058,66134401,8.87,33.87,11750088,16032405,35356450
(주)원익피앤이,131390,2019/12,147158084,177485962,15921509,3131567,0,97548411,79937551,9.63,51.19,17764701,14770572,41954827
(주)원익홀딩스,030530,2011/12,340383692,492659237,18384118,82846605,0,183709855,308949382,4.41,-0.72,34233494,74195986,213400041
(주)원익홀딩스,030530,2012/12,348738459,477887297,17870716,68142766,0,142540354,335346942,3.68,-22.72,26456695,83386951,260598321
(주)원익홀딩스,030530,2013/12,423025269,590141817,37353621,94084393,0,186393886,403747930,6.99,108.34,55119851,83333767,314469406
(주)원익홀딩스,030530,2014/12,557208915,658928798,57128377,102094294,0,203238399,455690399,9.15,66.71,91890035,104866241,365558870
(주)원익홀딩스,030530,2015/12,647382729,658491252,73014169,82284584,0,118083009,540408243,11.08,8.01,99251984,119893247,399027006
(주)원익홀딩스,030530,2016/12,294905605,862635665,198963997,31875698,684530,140561250,722074415,26.16,-59.28,40418168,45352221,665735141
(주)원익홀딩스,030530,2017/12,481986655,1061203409,80652244,39800232,0,245682701,815520708,8.38,88.8,76308251,63535819,844236539
(주)원익홀딩스,030530,2018/12,500162429,1209057381,96369618,37533292,0,311440772,897616608,8.49,2.84,78477066,71266438,992690504
(주)원익홀딩스,030530,2019/12,450752790,1225200283,48981666,40140454,0,286598904,938601379,4.02,-21.44,61648854,75231587,1035271360
(주)원일특강,012620,2011/12,233577023,156329219,7637207,3993453,0,88495115,67834104,5.31,22.28,13518653,7057009,41328914
(주)원일특강,012620,2012/12,224044598,154879075,6404891,10474941,0,80917069,73962006,4.12,-16.99,11222015,7789649,42016614
(주)원일특강,012620,2013/12,221668813,158925185,5869996,7194907,0,79528058,79397127,3.74,-6.62,10479303,10020764,41509404
(주)원일특강,012620,2014/12,233531212,167167447,7829912,14596265,0,80449234,86718213,4.8,15.55,12109248,9373724,44533718
(주)원일특강,012620,2015/12,235251862,164291900,4643144,9758900,0,73267326,91024574,2.8,-39.06,7379554,10135795,44193593
(주)원일특강,012620,2016/12,206402010,165765302,5207568,9173143,0,69668505,96096797,3.16,-0.4,7350318,12482087,56053683
(주)원일특강,012620,2017/12,233964615,196712383,7194316,7914966,0,93500621,103211762,3.97,25.58,9230669,11651365,65473126
(주)원일특강,012620,2018/12,255861298,202751567,6714905,7065710,0,94108344,108643223,3.36,3.11,9517652,12548852,77184313
(주)원일특강,012620,2019/12,255805707,224025381,9937904,9722349,0,106011799,118013582,4.66,-3.31,9202375,10890573,88081941
(주)원풍,008370,2011/12,106667892,77126239,5094331,3000964,0,19210803,57915436,6.73,16.52,5835737,7941631,44104695
(주)원풍,008370,2012/12,104432417,79519877,4259815,4728648,0,18578204,60941673,5.44,16.12,6776613,7173648,44465617
(주)원풍,008370,2013/12,89384753,79572676,4524744,4610864,0,15526366,64046310,5.69,-25.59,5042388,6776407,41250283
(주)원풍,008370,2014/12,82926350,80727894,3902180,7418599,0,13796632,66931262,4.87,-17.25,4172470,7936115,43035460
(주)원풍,008370,2015/12,82559433,83818674,5925865,7647040,0,12324251,71494424,7.2,118.05,9097871,7130055,39576153
(주)원풍,008370,2016/12,75029146,86792485,5235936,7933885,0,11722313,75070173,6.14,-37.29,5705157,6662930,49026261
(주)원풍,008370,2017/12,71268328,85353998,2228071,9956238,0,9759182,75594816,2.59,-46.97,3025219,5250627,48100408
(주)원풍,008370,2018/12,68294682,84074929,2020160,8390538,0,9463501,74611429,2.38,-64.39,1077406,4754755,45369445
(주)원풍,008370,2019/12,72852529,83058039,1859745,8427795,0,9568414,73489625,2.23,152.93,2725119,5566476,43613339
(주)월덱스,101160,2011/12,91483082,139358981,4753450,9629366,0,87089984,52268997,3.72,16.31,11852678,13160747,77251795
(주)월덱스,101160,2012/12,74207890,146131464,598862,9009476,0,95834016,50297448,0.42,0,-791485,13546374,86777256
(주)월덱스,101160,2013/12,68328754,131176883,-8397224,5837205,0,90020369,41156514,-6.06,0,-5091367,15537053,85705049
(주)월덱스,101160,2014/12,64525762,125308407,-4757783,7079629,0,82498847,42809560,-3.71,0,2731362,14021166,76210641
(주)월덱스,101160,2015/12,67628331,114692622,-3503788,5256992,0,74448980,40243642,-2.92,-38.28,1685848,14434716,69634403
(주)월덱스,101160,2016/12,69470429,114841662,495099,5872306,0,68483947,46357716,0.43,120.83,3722936,13788446,64838602
(주)월덱스,101160,2017/12,88763719,109817234,6906008,9988576,0,56610959,53206276,6.15,205.19,11361907,13359441,57555079
(주)월덱스,101160,2018/12,105542800,131780711,17522204,16068354,0,60775600,71005111,14.51,93.25,21957311,13398483,60974475
(주)월덱스,101160,2019/12,117442639,149727470,19422023,32763984,0,60208467,89519002,13.8,6.58,23401882,14694864,66462738
(주)웨이버스,336060,2019/12,,,,,,,,,,,,
(주)웨이브일렉트로닉스,095270,2011/12,38587546,42759057,-7687385,2844782,0,12801100,29957957,-15.65,0,-7471281,16485858,16804904
(주)웨이브일렉트로닉스,095270,2012/12,26409244,38765173,-1049128,5287359,0,9326404,29438768,-2.57,0,-2441189,14199729,15015993
(주)웨이브일렉트로닉스,095270,2013/12,39266738,40671916,-6694146,6458395,0,14903639,25768277,-16.85,0,-4834515,18185510,15881054
(주)웨이브일렉트로닉스,095270,2014/12,40288078,39782293,-672051,1958043,0,9680727,30101565,-1.67,0,-410962,12654477,24763529
