회사명,거래소코드,회계년도,유동부채비율(IFRS연결),매출액순이익률(IFRS연결),총자본증가율(IFRS연결),순이익증가율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),금융비용 대 총비용비율(IFRS연결),설비투자효율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),자본금회전률(IFRS연결),총자본투자효율(IFRS연결),총자본회전률(IFRS연결),유동자산증가율(IFRS연결),매출액증가율(IFRS연결),매출액총이익률(IFRS연결),자기자본순이익률(IFRS연결),매출채권회전률(IFRS연결),재고자산회전률(IFRS연결),유형자산회전율(IFRS연결),매출원가 대 매출액비율(IFRS연결),부채비율(IFRS연결),유동비율(IFRS연결),자기자본배율(IFRS연결),당좌비율(IFRS연결),순운전자본비율(IFRS연결),현금비율(IFRS연결),타인자본회전률(IFRS연결),정상영업이익증가율(IFRS연결),총자본순이익률(IFRS연결)
(주)아이티엑스에이아이,99520,17-Dec,55.94,-1.08,9.14,0,-3.68,-10.67,26.76,1.01,0.84,64.77,-4.11,4.07,18.61,1.16,19.13,26.83,26.75,-2.14,7.96,4.73,3.7,73.25,62.56,160.02,208.53,80.19,20.65,2.97,2.83,0,-1.26
(주)아즈텍더블유비이,32080,17-Dec,10.76,-1.06,9.22,0,7.97,19.76,10.9,-23.17,-3.83,18.26,2.7,3.37,3.17,0.35,-2.28,-34.49,6.19,-0.42,2.96,1.51,1.97,93.81,15.85,675.87,838.53,426.45,53.48,20.88,3.51,0,-0.37
(주)아진엑스텍,59120,17-Dec,15.91,20.05,12.28,435.96,5.96,27.05,6.42,16.35,1.83,214.78,3.97,10.03,28.81,0.7,14.04,74.8,52.62,18.49,3.62,4.92,3.88,47.38,17.18,509.8,1191.62,365.69,55.64,215.43,2.97,656.38,14.11
(주)아프리카티비,67160,17-Dec,47.55,15.5,23.99,43.96,22.6,64.11,0,999999999,-0.59,329.14,20.66,17.05,44.23,1.01,26.23,18.44,0,23.24,28.08,0,7.29,0,47.55,190.12,1232.59,190.12,29.04,69.01,3.18,14.37,15.69
(주)안랩,53800,17-Dec,20.89,10.83,4.2,11.37,16.19,61.23,0,999999999,-1.24,148.5,10.88,28.99,42.22,0.69,7.03,5.16,77.14,9.15,8.19,36.64,2.31,22.86,21.61,380.94,3548.18,373.4,48.26,48.99,3.65,9.83,7.43
(주)안트로젠,65660,17-Dec,13.28,13.79,70.2,98.77,5.05,2.34,15.46,3.21,-5,43.43,0.45,1.39,5.15,0.11,48.78,9.42,60.69,1.78,2.92,10.99,0.75,39.31,23.64,582.51,1226.32,573.95,51.82,183.12,0.83,62.33,1.54
(주)알로이스,271400,17-Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)알에프세미,96610,17-Dec,57.95,-2.21,3.87,-230.1,6.15,9.19,31.92,0.3,1.11,60.65,4.09,15.31,25.05,0.68,3.29,-3.11,12.78,-2.56,6.16,2.87,1.58,87.22,80.03,142.3,1280.53,67.72,13.62,25.42,1.6,-91.64,-1.5
(주)알에프텍,61040,17-Dec,43.62,1.3,6.05,-62.24,3.14,13.36,17.91,4.34,0.33,103.97,4.85,30.15,18.51,1.59,8.67,-10.82,11.25,3.19,18.43,10.32,7.85,88.75,57.08,244.19,1242.88,191.25,40.04,127.1,4.53,15.46,2.07
(주)알엔투테크놀로지,148250,17-Dec,15.25,5.4,30.62,-36.98,12.81,13.15,29.33,4.3,0.55,61.06,5.2,4.55,20.6,0.46,28.75,19.53,37.17,3.66,5.54,6.48,1.12,62.83,65.4,530.15,677.29,442.4,39.67,154.34,1.43,-33.68,2.48
(주)알테오젠,196170,17-Dec,6.76,-61.54,-10.29,0,-31,-118.45,0,-3313.32,-2.59,-74.82,-8.72,2.57,-8.74,0.27,-9.34,76.87,8.55,-17.51,8.98,58.87,2.48,91.45,7.95,1323.49,631.94,1315.47,76.66,194.02,4.11,0,-16.38
(주)알톤스포츠,123750,17-Dec,94.45,-49.06,-27.8,0,-29.85,-45.13,39.24,-14.42,1.23,-73.44,-21.93,6.82,-17.02,0.62,-21.37,-17.34,17.77,-51.7,3.72,1.93,2.78,82.23,94.55,139.35,475.52,76.28,19.11,23.23,1.49,0,-30.23
(주)알티캐스트,85810,17-Dec,67.49,1.49,0.35,23.35,11.83,11.34,3.41,16.17,-0.04,1098.41,4.87,6.66,24.66,0.41,-0.26,7.99,0,1.6,3.02,0,17.84,0,75.22,203.84,874.89,203.84,40,15.29,0.97,262.29,0.61
(주)알파홀딩스,117670,17-Dec,43.27,-14.76,-14.54,0,-6.99,-25.26,0.78,-8.6,0.44,-8.02,-7.74,11.13,-2.53,1.02,-17.37,23.58,8,-22.01,6.21,340.55,3.48,92,44.19,135.83,673.52,133.84,10.75,26.64,3,0,-15.08
(주)액션스퀘어,205500,17-Dec,22.55,-130.39,0,0,-16.22,-13.28,0,999999999,-1.86,186.38,-6.11,0.75,29.4,0.38,0,0,0,-90.95,20.96,0,2.39,0,85.2,623.55,108.09,623.55,63.74,166.58,0.82,0,-49.11
(주)액토즈소프트,52790,17-Dec,23.81,-13.5,-2.71,0,21.49,32.51,5.69,26.6,-1.46,247.5,8.28,9.78,3.56,0.38,24.89,-23.47,51.27,-6.72,4.76,0,18.51,48.73,34.2,359.66,1890.58,359.66,46.07,231.84,1.61,-38.96,-5.13
(주)앤디포스,238090,17-Dec,8.98,15.42,4.43,-45.93,16.98,72.78,0.7,151.55,-1.94,36.69,9.58,6.95,18.78,0.58,-45.21,-25.84,31.35,10.03,6.57,14.78,1.85,68.65,15.16,592.37,1068.64,539.26,38.4,95.72,5.11,-45.92,8.89
(주)앤씨앤,92600,17-Dec,20.1,-16.78,-7.58,-835.52,-12.33,-53.71,8.21,-85.98,-0.95,181.16,-10.91,7.94,9.72,0.85,-12.96,-16.64,32.18,-16.05,12.14,5.12,16.42,67.82,25.48,444.69,707.21,337.51,55.22,72.54,4.93,0,-14.26
(주)야스,255440,17-Dec,17.08,18.77,0,0,14.03,62.33,0.3,141.98,-0.25,126.59,9.62,13.3,22.47,0.69,0,0,31.75,15.22,7.52,24.02,3.48,68.25,18.26,509.37,1639.86,489.6,59.13,37.32,4.44,0,12.87
(주)어스앤에어로스페이스,263540,17-Dec,21.1,2.48,68.74,-63.44,-12.07,-18.4,21.02,7.43,1.34,67.71,-5.91,8.86,20.51,0.61,88.87,4.41,21.82,2.42,2.33,3.74,1.34,78.18,47.28,364.39,1051.82,239.49,37.88,39.66,1.67,30.8,1.53
(주)얼라인드제네틱스,238120,17-Dec,2.63,-31.13,-6.01,0,-17.89,-60.5,0,999999999,-3.79,312.1,-4.15,3.15,8.6,0.22,-8.47,19.62,63.86,-7.49,6.01,3.67,10.06,36.14,7.36,3738.54,1259.64,3510.67,89.25,1242.09,3.37,0,-6.99
(주)에너토크,19990,17-Dec,3.88,1.64,-0.85,-79.71,6.69,103.21,0,999999999,-0.85,61.45,3.85,5.02,14.66,0.57,-6.74,-5.98,26.52,0.98,3.49,4.61,2.25,73.48,3.88,1539.84,838.9,1194.78,53.73,260.35,13.08,-85.63,0.94
(주)에스디생명공학,217480,17-Dec,18.18,10.56,86.72,-37.04,2.5,14.41,3.83,134.81,-0.31,88,2.48,12.45,22.4,1.3,65.24,21.69,54.43,17.89,10.34,7.11,4.63,45.57,20.83,405.58,949.11,280.78,45.98,45.2,7.04,-30.78,13.69
(주)에스디시스템,121890,17-Dec,138.83,-16.52,-16.91,0,-8.21,-21.52,25.81,-62.23,0.08,6.51,-12.95,29.14,0.9,1.43,-20.01,-12.9,10.66,-49.34,6.22,8.32,12.41,89.34,151.04,138.8,735.77,106.89,21.46,15.46,2.75,0,-23.66
(주)에스마크,30270,17-Dec,95.17,-494.69,-37.09,0,-91.65,-47.96,40.59,-2.83,3.31,-715.17,-23.78,0.5,-89.74,0.2,85.9,-39.94,-10.11,-207.88,7.86,4.35,0.7,110.11,98.35,120.99,70.19,104.91,10.07,17.13,0.38,0,-99.12
(주)에스비에스콘텐츠허브,46140,17-Dec,38.43,-3.07,-11.74,-294.46,6.61,20.74,0,999999999,-1.72,95.46,6.19,18.45,11.78,0.88,-17.16,-23.17,6.06,-3.99,5.35,0,7.37,93.94,42.55,286.32,1382.6,286.32,50.23,102.42,2.7,-99.06,-2.69
(주)에스씨디,42110,17-Dec,18.58,2.37,1.81,-50.62,0.92,5.78,0.68,148.38,-0.38,102.98,1.12,6.05,26.86,1.22,-2.49,8.74,12.55,3.62,9.15,9.87,4.57,87.45,23.92,434.07,402.58,344.96,50.08,43.61,6.18,-21.39,2.9
(주)에스아이리소스,65420,17-Dec,70.41,-2.02,-7.91,0,0.71,1.72,20.63,2.5,0.43,68.46,0.8,6.49,12.28,1.08,4.66,32.35,26.98,-6.91,5.85,60.15,4.98,73.02,86.22,143.52,365.75,137.74,16.46,50.93,2.12,0,-2.18
(주)에스앤더블류,103230,17-Dec,9.85,-12.8,-8.65,0,-2.24,-6.27,0,999999999,-0.3,19.24,-1.14,9.09,9.12,0.49,-13.5,-22.42,-1.16,-7.71,6.78,2.81,0.88,101.16,22.31,481.44,1456.69,266.63,30.72,31.99,2.55,0,-6.24
(주)에스앤에스텍,101490,17-Dec,23.11,5.81,-0.01,-65.05,20.58,26.04,27.88,6.84,0.53,25.79,9.17,5.46,15.83,0.45,9.94,-0.21,20.9,4.08,6.13,6.79,0.71,79.1,54.37,192.9,794.11,147.16,13.91,79.12,1.22,-66.56,2.59
(주)에스에너지,95910,17-Dec,138.99,-1.2,-12.63,-224.79,-2.48,-2.87,40.98,1.73,1.36,34.08,-1.9,37.21,7.41,0.71,7.42,-24.14,14.87,-3.6,7.06,18.44,3.21,85.13,195.91,133.06,1527.29,123.96,15.53,24.13,1.02,25.36,-0.86
(주)에스에이엠티,31330,17-Dec,46.65,2.43,1.16,-23.77,1.32,17.18,10.5,11.53,0.23,522.76,5.6,24.24,20.66,4.27,-2.33,13.97,4.36,16.27,11.77,15.58,114.08,95.64,48.38,219.07,384.98,143.02,37.44,6.11,11.79,19.82,10.38
(주)에스에이티,60540,17-Dec,56.42,7.09,32.75,70.18,6.59,13.12,21.18,34.01,-0.29,59.2,5.17,7.79,17.84,0.9,24.42,14.9,17.9,9.89,7.51,10.04,3.5,82.1,65.05,139.25,563.56,112.72,13.42,55.9,2.57,54.48,6.35
(주)에스에이티,158300,17-Dec,142.56,-4.01,18.4,-135.13,-4.04,-3.79,33.61,2.1,0.9,13.88,-2.58,15.92,4.31,0.69,16.61,5.08,19.05,-8.32,1.81,61.83,2.02,80.95,212.72,134.43,792.3,132.15,15.7,0.74,1.03,-51.76,-2.78
(주)에스에프씨,112240,17-Dec,59.17,-35.67,23.09,-955.06,4.24,4.04,32.56,-1.99,-0.46,-117.77,1.57,2.82,-11.29,0.41,21.52,-5.87,12.89,-21.26,1.93,3.13,2.82,87.11,63.57,164.62,430.14,121.3,23.38,1.65,1.29,-1221.74,-14.57
(주)에스에프에이,56190,17-Dec,54.93,10.59,20.3,151.71,14.09,32.75,13.78,21.34,0.26,116.1,14.94,142.61,28.43,1.16,37.55,45.51,16.93,29.26,12.22,56.3,3.84,83.07,83.87,209.46,4329.26,204.19,32.7,108.3,2.47,95.42,12.26
(주)에스에프에이반도체,36540,17-Dec,40.06,2.19,-6.4,42.18,14.31,17.71,42.52,2.25,2.28,37.01,10.16,6.39,19.85,0.69,-21.18,4.74,8.65,3.78,10.72,15.55,1.14,91.35,134.75,164.09,353.36,143.03,10.94,64.55,1.17,71.9,1.51
(주)에스엘바이오닉스,214310,17-Dec,238.61,-30.23,-20.32,0,7.67,9.23,61.08,-0.02,6.92,33.15,6.53,10.52,8.88,0.75,-31.36,-19.06,21.99,-61.9,4.56,14.56,2.83,78.01,241.71,59.1,361.91,51.55,-28.56,14.25,1.2,0,-22.82
(주)에스엠라이프디자인그룹,63440,17-Dec,6.73,2.26,5.33,0,-5.46,-43.51,0,292.41,-0.37,69.84,-3.96,1.71,18.73,0.74,6.02,192.67,20.47,1.88,17.56,115.89,2.66,79.53,10.01,929.38,212.71,920.58,50.73,174.09,8.95,0,1.68
(주)에스엠엔터테인먼트,41510,17-Dec,75.85,-1.29,51.88,18.63,13.5,13.63,7.34,9.05,0.02,152.76,6.18,33.59,16.44,0.55,50.26,4.43,31.86,1.28,4.44,36.84,3.71,68.14,83.07,133.42,3164.8,130.81,13.85,59.16,1.43,-47.16,-0.71
(주)에스엠컬처앤콘텐츠,48550,17-Dec,154.98,-15.83,270.41,0,23.62,11.26,2.07,-96.92,-0.05,1363.64,6.96,2.17,5.74,0.46,274.18,-7.16,13.6,-16.54,2.46,0,23.6,86.4,161.72,116.24,244.46,116.24,9.61,37.23,0.83,-471.98,-7.34
(주)에스엠코어,7820,17-Dec,26.78,-2.53,65.98,0,-17.93,-56.49,0.01,17.01,-0.27,78.35,-13.1,8.2,13.01,0.91,110.75,43.71,6.81,-3.39,2.24,54.27,4.41,93.19,30.19,375.38,755.7,363.96,56.64,123.13,3.47,0,-2.31
(주)에스제이케이,80440,17-Dec,214.59,-85.26,-5.33,0,-62.56,-17.02,53.33,-4.81,5.59,-13.6,-12.05,0.55,-6.08,0.19,-59.22,-32.05,18.85,-52.88,8.67,7.06,0.43,81.15,242.54,9.36,78.29,6.32,-56.78,0.48,0.27,0,-15.98
(주)에스지엔지,40610,17-Dec,84.59,-0.12,-3.56,-105.66,6.35,12.15,25.34,2.43,0.29,48.06,6.27,71.44,11.06,0.97,-6.24,1.47,13.09,-0.34,4.92,9.97,4.21,86.91,106.56,94.33,1474.14,70.11,-2.32,8.29,1.85,-38.45,-0.11
(주)에스코넥,96630,17-Dec,89.27,3.85,-5.22,31.68,5.38,23.97,28.07,13.09,0.35,132.67,11.63,28.01,45.96,2.11,-21.27,9.29,14.3,17.11,14.73,23.24,5.98,85.7,94.35,106.26,657.24,81.36,2.87,34.86,4.01,10.29,8.11
(주)에스텍파마,41910,17-Dec,13.08,3.96,-0.64,-63.49,20.04,58.97,6.2,11.32,0.32,36.91,7.91,6.59,13.47,0.39,0.77,-11.94,29.04,1.88,4.14,2.66,1.04,70.96,15.49,421.85,1424.27,294.09,36.46,195.67,2.31,-8.66,1.56
(주)에스티아이,39440,17-Dec,87.98,8.79,14.08,51.54,1.66,6.15,2.43,192.16,-0.05,240.3,2.9,45.16,38.31,1.86,15.32,59.11,19.19,33.49,3.6,52.19,12.01,80.81,89.17,166.25,1348.45,156.57,30.81,31.74,3.68,50,16.33
(주)에스티오,98660,17-Dec,83.41,-0.15,-6.8,-104.23,4.86,12.04,27.54,1.16,0.98,82.45,6.28,21.59,18.04,1.25,-4.83,-9.64,56.09,-0.4,22.19,2.53,5.63,43.91,108.94,160.87,796.23,38.37,24.3,9.46,2.32,-78.53,-0.19
(주)에스티큐브,52020,17-Dec,10.91,-194.47,-35.11,0,-31.41,-36.23,1.78,-34.76,0.76,-641.61,-10.05,0.65,-47.39,0.25,-42.94,-44.57,-2.43,-68.05,4.87,21.89,3.96,102.43,38.37,680.83,143.73,650.74,45.79,374.73,0.9,-5089.42,-48.95
(주)에스폴리텍,50760,17-Dec,122.64,-2.5,2.18,-177.6,3.94,7.66,36.57,1.05,0.78,22.9,4.46,14.97,9.55,1.14,4.86,3.9,11.72,-6.54,4.71,12.14,2.59,88.28,139.2,106.28,548.7,88.92,3.22,24.32,2.04,-61.9,-2.86
(주)에스피지,58610,17-Dec,129.5,-1.39,0.22,-120.82,0.48,0.95,38.17,2.53,0.79,71.46,0.58,28.33,19.81,1.2,-2.44,94.22,19.04,-3.22,3.53,5.11,4.47,80.96,155.18,137.64,943.14,89.66,19.1,12.38,2,3.85,-1.67
(주)에쎈테크,43340,17-Dec,86.26,0.94,-22.3,-65.67,8.36,21.71,24.88,0.72,1.2,91.82,10.22,1.84,23.5,1.07,-36.72,-9.31,8.64,2.19,3.73,3.96,4.31,91.36,88.95,130.37,79.52,66.53,13.86,0.53,1.97,-79.06,1
(주)에이디칩스,54630,17-Dec,18.15,2.6,116.26,-68.34,-3.13,-8.82,9.69,5.9,0.95,100.91,-1.5,2.09,14.75,0.65,137.67,-18.89,22.37,2.3,5.63,6.21,3.17,77.63,20.44,381.37,261.93,332.97,42.41,291.58,2.51,-31.79,1.7
(주)에이디테크놀로지,200710,17-Dec,23.96,0.53,2.14,0,1.61,4.94,6.27,-1.02,-0.23,1073.2,1.05,7.51,13.59,0.66,-8.39,50.39,11.24,0.47,6.15,8.85,51.22,88.76,27.17,381.73,856.95,341.93,53.08,101.73,2.68,0,0.35
(주)에이루트,96690,17-Dec,38.99,-23.63,-10.73,0,0.61,0.48,6.01,-2.33,-0.26,0.72,0.19,1.52,0.07,0.3,-4.96,7.95,27.67,-9.35,6.67,9.02,3.4,72.33,67.84,239.96,326.53,223,32.52,61.17,0.7,0,-7.02
(주)에이비프로바이오,195990,17-Dec,60.87,-25.09,3.31,-67173.57,-48.66,-32,31.36,-3.94,2.82,2.19,-13,1.25,0.42,0.27,-31.79,-7.22,4.42,-11.22,2.85,1.71,1.1,95.58,68.45,113.75,264.63,70.19,4.97,6.83,0.75,-1211.8,-6.81
(주)에이스침대,3800,17-Dec,6.65,12.82,5.24,-12.64,14.22,88.24,0,999999999,-1.58,25.44,6.88,18.58,15.41,0.5,-20.82,1.19,55.86,6.94,11.81,8.04,0.82,44.14,8.46,276.18,3539.39,178.26,10.8,82.57,6.16,-12.17,6.36
(주)에이스테크놀로지,88800,17-Dec,411.55,-15.8,-13.89,0,1.14,1.31,59.24,-1.45,2.34,34.61,1.07,24.4,10.21,0.87,-9.18,9.16,17.65,-61.18,3.33,5.61,3.07,82.35,456.86,74.06,425.17,50.48,-19.17,5.84,1.14,0,-13.77
(주)에이치디,102210,17-Dec,78.27,-4.82,-4.12,-203.28,44.47,17.73,40.37,-0.67,-1.28,12.55,8.28,8.19,3.54,0.18,0.53,-59.69,8.05,-1.55,6.71,3.62,0.65,91.95,87.52,153.03,2224.59,144.18,22.14,12.62,0.39,-121.87,-0.88
(주)에이치비테크놀러지,78150,17-Dec,25.04,13.25,-0.27,28.57,17.66,114.34,3.74,164.72,-0.3,248.16,25.17,7.31,46.7,1.42,1.3,5.46,25.94,27.22,10.87,30.12,6.94,74.06,28.23,317.16,395.23,295.48,42.41,46.63,4.63,26.06,18.85
(주)에이치시티,72990,17-Dec,34.53,0.32,9.82,-97.89,11.11,15.5,23.46,1.29,0.31,59.32,4.94,12.17,31.7,0.46,-35.12,-1.28,34.76,0.21,3.56,590.91,0.85,65.24,46.72,136.07,1868.19,135.67,8.49,63.31,1.63,-92.3,0.15
(주)에이치알에스,36640,17-Dec,10.4,9.29,5.93,58.39,4.18,12.51,13.22,23.12,0.4,75.3,2.75,8.28,17.97,0.68,12.46,19.88,22.44,8.1,5.06,5.3,2.65,77.56,28.15,715.92,983.65,552.43,49.97,208.6,3,73.02,6.28
(주)에이치엘사이언스,239610,17-Dec,7.16,12.29,5.78,-18.65,14.13,123.47,0,999999999,-1.36,92.36,9.84,15.63,15.56,0.72,-5.98,16.75,70.04,9.56,20.5,15.39,3.86,29.96,8.66,1049.25,2066.67,993.54,62.53,99.8,8.94,-21.97,8.8
(주)에이치케이,44780,17-Dec,47.25,0.58,0.48,-78.54,12.49,20.49,30.17,3.91,1.14,29.25,8.8,6.21,10.32,0.71,1.95,-7.45,22.7,0.72,2.79,2.49,1.97,77.3,75.32,231.41,502.5,127.38,35.42,37.49,1.63,33.11,0.41
(주)에이텍,45660,17-Dec,24.4,12.14,18.94,75.01,8.27,42,2.04,137.73,-0.27,178.56,10.13,25.74,22.55,1.33,-28.74,-11.43,21.41,21.64,21.59,13.4,8.39,78.59,31.77,162.73,1594.61,122.5,11.62,67.19,5.26,-26.74,16.16
(주)에이텍티앤,224110,17-Dec,52.11,28.12,0,0,46.08,47.01,6.93,74.94,-0.37,46.24,17.57,15.33,9.47,0.38,0,0,23.66,23.06,2.76,2.25,1.86,76.34,59.69,180.16,1428.56,128.28,26.16,46.46,1.02,0,10.72
(주)에이트원,230980,17-Dec,231.16,-0.95,0,0,9.65,2.57,53.76,-1.68,1.51,34.51,1.89,9.05,11.01,0.2,0,0,9.49,-0.86,1.05,1.46,0.51,90.51,280.1,69.89,999.81,47.81,-18.31,13.47,0.27,0,-0.19
(주)에이티세미콘,89530,17-Dec,177.55,5.87,-10.64,0,13.78,22.28,48.27,1.85,3.17,64.88,14.89,3.32,51.73,1.02,-14.37,15.63,14.23,22.21,13.43,25.47,1.29,85.77,201.37,30.26,98.12,22.31,-41.09,4.6,1.4,0,5.98
(주)에이팩트,200470,17-Dec,24.99,3.81,39.42,0,26.2,21.13,34.66,4.17,0.77,32.6,8.61,2.58,20.56,0.38,9.04,42.61,19.17,2.13,22.21,0,0.63,80.83,68.78,224.08,465.06,224.08,18.37,152.56,1.21,0,1.46
(주)에이팸,73070,17-Dec,59.92,9.61,82.23,49.87,8.52,14.96,24.25,19.28,-0.01,180.99,5.72,10.29,23.86,0.87,114.54,0.78,19.55,12.71,4.44,7.33,5.02,80.45,61.92,228.47,865.32,203.04,47.54,90.48,2.51,45.77,8.33
(주)에이프로젠헬스케어앤게임즈,109960,17-Dec,21.82,-35.34,807.95,0,-39.43,-16.38,11.88,-1.04,3.93,225.03,-3.13,0.62,0.37,0.14,620.64,-27.11,23.51,-5.35,4,17.73,36.17,76.49,23.6,319.61,455.87,319.55,38.78,69.62,0.67,0,-5.05
(주)에치에프알,230240,17-Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)에코마케팅,230360,17-Dec,19.85,31.62,16.57,14.16,27.11,31.07,0,999999999,-4.14,1244.03,7.01,29.64,19.64,0.28,-0.21,44.77,0,10.94,6.95,73.04,29.36,0,29.15,550.06,8760.38,545.45,69.19,96.41,1.54,15.47,8.81
(주)에코프로,86520,17-Dec,97.34,-1,29.39,0,4.16,5.19,46.05,2.96,2.15,39.84,3.06,30.29,15.37,0.83,30.76,92.99,16.79,-4.71,8.92,4.83,1.66,83.21,143.02,91.92,1327.21,49.76,-3.24,12.65,1.51,115.6,-0.83
(주)에프알텍,73540,17-Dec,32.4,-11.74,15.09,0,-20.36,-17.94,31.61,-18.89,0.83,5.2,-7.77,4.07,1.53,0.41,11.04,5.85,17.46,-7.6,4.83,6.55,0.93,82.54,76.41,137.54,605.04,91.51,6.89,50.4,1.11,0,-4.8
(주)에프앤리퍼블릭,64090,17-Dec,118.96,10.61,394,0,4.18,5.91,28.04,4.77,2.16,646.44,3.21,3.87,13.23,1.28,135.09,41.51,17.08,29.66,7.13,14.27,36.82,82.92,119.01,55.32,180.87,42.06,-24.27,3.25,2.38,0,13.55
(주)에프에스엔,214270,17-Dec,55.26,1.17,33.51,0,-0.82,-1.97,2.65,2.55,-0.13,2395.69,-0.73,6.89,19.82,1.03,5.13,5.26,43.94,1.59,2.85,0,123.62,56.06,59.41,196.55,424.19,196.55,33.47,46.1,3.39,-87.44,1.2
(주)에프에스티,36810,17-Dec,50.56,5.09,4.66,94.47,3.09,10.86,24.36,9.07,0.68,67.83,4.42,21.38,29.67,1.46,5.44,70.66,22.08,14.04,10.54,10.64,3.08,77.92,68.64,129.19,817.68,74.43,8.75,13.78,3.11,35.74,7.43
(주)에프엔씨엔터테인먼트,173940,17-Dec,23.49,-5.57,-7.59,0,2.89,12.61,0.05,958.27,-0.37,139.36,2.72,16.25,18.95,0.9,-9,27.64,18.89,-9.56,16.74,116.53,6.7,81.11,27.53,333.63,944.98,329.28,43.03,88.92,4.27,0,-5.04
(주)에프티이앤이,65160,17-Dec,44.55,-12.38,13.02,0,-0.25,-0.45,18.3,0.78,4.86,24.31,-0.15,2.25,8.36,0.62,6.97,52.56,27.31,-13.24,5.59,6.5,1.86,72.69,50.03,165.73,229.42,135.59,19.52,43.5,1.49,472.41,-7.71
(주)엑사이엔씨,54940,17-Dec,106.06,-2.01,10.15,-268.54,-0.66,-2.22,16.01,5.67,0.16,74.65,-1.19,15.43,19.12,1.88,21.16,55.23,10.41,-7.49,10.06,18.15,6.85,89.59,114.95,138.92,341.12,115.72,19.2,15.09,3.83,46.42,-3.78
(주)엑세스바이오인코퍼레이션,950130,17-Dec,31.87,-31.25,-15.3,-2232.37,-4.91,-3.68,31.1,-4,3.51,15.13,-1.55,18.92,4.49,0.29,-34.32,-9.3,31.03,-12.78,2.92,2.81,0.95,68.97,72.63,223.56,3009.64,152.89,22.81,40.22,0.74,0,-9.04
(주)엑셈,205100,17-Dec,18.29,-0.09,12.02,-119.15,13.68,35.01,7.39,10.38,1.02,132.72,7.47,10.67,25.9,0.58,1.74,22.39,56.43,-1.26,3.6,0,3.25,43.57,27.13,384.02,1310.25,384.02,40.87,190.02,1.9,292.82,-0.05
(주)엑시콘,92870,17-Dec,15.27,12.22,-3.33,58.18,12,50.56,11.48,26.5,0,74.03,8.82,15.13,20.35,0.72,-9.11,48.99,34.3,11.24,9.87,5.82,2.6,65.7,21.14,339.7,1694.9,224.81,30.21,50.54,3.33,144.99,8.83
(주)엔에스,217820,17-Dec,153.15,2.36,83.87,-52.05,-8.72,-9.67,21.67,11.7,0.43,94.55,-5.94,17.21,18.04,0.88,137.91,42.35,14.69,4.21,4.53,2.13,3.53,85.31,159.37,133.19,973.92,46.68,19.6,17.43,1.75,4.46,2.08
(주)엔에스엔,31860,17-Dec,58.14,-250.72,-28.39,0,-137.48,-59.29,31.64,-7.61,6.03,-4.98,-22.1,0.56,-1.35,0.13,-20.14,-72.12,2.17,-59.57,3.86,2.06,0.5,97.83,59.41,82.64,198.37,64.58,-6.33,9.67,0.31,0,-33.63
(주)엔에이치엔벅스,104200,17-Dec,37.83,-5.77,-4.88,0,-8.4,-29.58,0,999999999,-0.41,3676.94,-8.57,12.52,8.96,0.99,-5.04,27.1,0,-7.28,7.65,973.2,330.74,0,40.8,251.48,849.13,250.93,40.69,33.72,3.55,0,-5.74
(주)엔이능률,53290,17-Dec,55.46,1.26,22.25,-86.19,7.24,12.06,0,999999999,-0.3,724.31,4.62,9.18,26.35,0.7,13.69,7.46,71.26,1.3,1.92,4.13,20.75,28.74,62.12,192.32,822.96,133.59,31.58,24.26,2.23,-64.89,0.89
(주)엔지스테크널러지,208860,17-Dec,16.08,0.47,-10.08,-94.49,-15.65,-31.32,9.05,0.37,-1.84,30.71,-4.77,2.16,7.77,0.29,-39.39,-8.49,0,0.17,3.02,0,1.19,0,17.97,264.99,599.18,264.99,22.49,91.81,1.46,-96.24,0.13
(주)엔지켐생명과학,183490,17-Dec,40.2,-21.68,0.37,0,-29.16,-62.26,15.18,-29.1,0.4,15.27,-20.71,7.7,3.7,0.71,-3.18,19.68,15.93,-22,2.96,4.09,2.53,84.07,49.84,248.39,718.69,177.92,39.81,53.77,2.38,0,-15.42
(주)엔케이맥스,182400,17-Dec,33.45,-344.37,-19.95,0,-264.06,-90.48,22.59,999999999,-1.99,-277.44,-23.6,0.83,-16.07,0.08,-41.36,-29.76,69.24,-41.26,3.12,1.16,1.75,30.76,35.28,240.05,666.47,208.96,34.63,97.1,0.24,0,-27.36
(주)엔텔스,69410,17-Dec,43.11,-7.53,4.22,-1329.86,5.24,14.61,0,999999999,-0.53,625.23,4.43,13.61,25.9,0.86,16.52,-16.86,22.24,-8.73,4.77,131.17,19.88,77.76,43.56,168.75,1121.16,166.71,20.64,92.6,3.37,-790.13,-6.49
(주)엔투텍,227950,17-Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
