회사명,거래소코드,회계년도,유동부채비율(IFRS연결),매출액순이익률(IFRS연결),총자본증가율(IFRS연결),순이익증가율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),금융비용 대 총비용비율(IFRS연결),설비투자효율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),자본금회전률(IFRS연결),총자본투자효율(IFRS연결),총자본회전률(IFRS연결),유동자산증가율(IFRS연결),매출액증가율(IFRS연결),매출액총이익률(IFRS연결),자기자본순이익률(IFRS연결),매출채권회전률(IFRS연결),재고자산회전률(IFRS연결),유형자산회전율(IFRS연결),매출원가 대 매출액비율(IFRS연결),부채비율(IFRS연결),유동비율(IFRS연결),자기자본배율(IFRS연결),당좌비율(IFRS연결),순운전자본비율(IFRS연결),현금비율(IFRS연결),타인자본회전률(IFRS연결),정상영업이익증가율(IFRS연결),총자본순이익률(IFRS연결)
(주)아난티,25980,19-Dec,16.03,-5.59,9.15,0,23.78,7.5,30.16,0.31,8.5,9.59,4.01,17.09,7.72,0.18,111.81,-12.01,41.7,-2.02,48.27,8.28,0.2,58.3,115.04,190.87,4450.67,165.52,6.77,86.72,0.32,-62.91,-0.98
(주)아리온테크놀로지,58220,19-Dec,274.24,-22.71,12.68,0,-24.31,-11.89,45.97,0.36,12.91,454.41,-9.23,1.84,2.37,0.4,34.54,-28,29.02,-34.27,3.62,6.97,43.31,70.98,348.02,57.32,104.7,49.4,-26.13,3.54,0.55,0,-9.14
(주)아모그린텍,125210,19-Dec,97.65,1.84,65.61,0,-3.96,-7.32,29.22,2.45,1.02,66.23,-4.17,12.62,22.45,1.31,66.77,9.85,21.07,8.61,6.16,7.18,3.63,78.93,132.35,132.69,463.49,88.7,13.74,13.72,1.82,0,2.41
(주)아모텍,52710,19-Dec,72.96,0.15,8.78,-94.89,4.92,5.28,39.51,1.39,1.53,47.59,2.84,51.02,19.57,0.6,14.88,-1.92,19.69,0.18,8.18,4.63,1.42,80.31,116.48,116.07,4082.49,73.01,5.41,34.38,1.16,-38.13,0.09
(주)아미노로직스,74430,19-Dec,10.11,-6.33,1.61,-115.02,21.5,68.91,3.17,-19.35,-1.66,205.95,7.06,2.16,2.19,0.33,1.86,2.88,17.35,-2.29,4.36,4.39,30.75,82.65,11.42,619.84,590.39,552.91,47.17,155.3,3.96,-118.21,-2.1
(주)아바코,83930,19-Dec,47.98,8.66,-6.67,-23.1,1.41,4.69,0.59,245.72,-0.32,177.72,1.61,28.27,26.61,1.1,-15.92,-7.15,21.84,15.7,6.25,2.46,7.52,78.16,52.34,232.01,1630.01,108.27,41.57,29.69,2.79,2.05,9.52
(주)아바텍,149950,19-Dec,5.82,9.6,0,0,21.49,186.49,0,999999999,-3.28,96.51,11.19,9.25,25.37,0.52,0,0,16.59,5.32,65.79,67.41,1.17,83.41,6.39,494.91,1669.02,480.79,21.61,207.03,8.68,0,5
(주)아스타,246720,19-Dec,60.21,-1198.9,-32.46,0,-382.5,-44.7,34.01,-20.34,-1.25,-96.94,-18.54,0.22,-40.93,0.04,-53.33,-28.19,82.01,-48.28,6.36,0.65,0.21,17.99,70.85,137.41,258.22,118.71,13.19,43.68,0.16,0,-46.84
(주)아스트,67390,19-Dec,66.77,0.35,46.5,-118.2,-5.07,-2.03,47.57,1.36,6.5,37.36,-1.27,13.97,9.64,0.3,13.08,23.59,23.45,-0.5,4.31,1.1,0.96,76.55,165.4,148.72,1475.24,43.91,12.26,19.74,0.46,32.08,0.1
(주)아시아경제,127710,19-Dec,26.44,10.64,-13.3,-87.05,-2.84,-3.37,14.25,2.61,-0.35,283.81,-0.81,3.02,20.87,0.26,10.93,-0.08,51,3.55,4.06,664.05,3.5,49,31.52,190.01,808.8,189.81,18.09,36.31,0.93,-43.04,2.81
(주)아우딘퓨쳐스,227610,19-Dec,42.04,-34.55,0,0,-3.37,-9.03,21.93,-151.48,0.11,-41.65,-3.35,10.82,-10.89,1,0,0,35.67,-54.42,19.63,4.02,3.18,64.33,59.12,205.67,682.9,111.8,27.92,46.13,2.68,0,-34.43
(주)아이디스,143160,19-Dec,9.91,1.71,3.18,-55.91,3.69,22.46,2.5,16.75,-1.36,215.31,2.42,20.88,21.55,0.67,-4.14,2.43,32.13,1.26,4.76,4.2,7.5,67.87,12.05,810.39,2843.64,641.55,62.86,129.1,6.99,1159.16,1.14
(주)아이디스홀딩스,54800,19-Dec,14.64,2.65,-0.06,-149.48,13.18,36.53,12.89,17.75,-0.86,103.31,8.37,98.14,15.51,0.63,-2.84,-8.72,28.72,-5.18,4.98,4.19,4.58,71.28,29.73,569.75,4057.1,437.45,53.02,162.5,2.73,-14.75,1.69
(주)아이비김영,339950,19-Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)아이센스,99190,19-Dec,20.78,12.25,7.14,3.57,15.14,41.69,13.53,20.26,0.49,92.3,10.65,27.64,33.54,0.73,16.45,9.74,45.71,12.35,4.04,6.1,1.86,54.29,34.29,308.63,2890.86,232.85,32.29,82.49,2.76,10.11,8.91
(주)아이스크림에듀,289010,19-Dec,23.22,4.68,38.67,-52.83,7.58,38.16,3.62,36.83,-0.15,365.09,8.43,17.7,30.47,1.29,15.19,6.33,44.31,8.07,35.88,14.81,14.53,55.69,28.37,370.95,1158.64,330.92,49.02,37.28,5.17,-57.15,6.05
(주)아이씨디,40910,19-Dec,32.07,9.17,6.56,-62.62,22.12,47.43,8.62,10.5,1.06,100.41,13.2,14.2,23.55,0.62,15.07,-48.03,28.25,8.01,2.89,2.62,2.45,71.75,38.57,278.65,1678.72,154.57,41.34,39.85,2.09,-63.99,5.65
(주)아이앤씨테크놀로지,52860,19-Dec,27.75,12.56,14.72,247.59,20.16,52.97,17.41,11.48,-0.32,97.4,12.68,5.46,18.12,0.67,30.41,45.57,41.29,11.21,22.72,5.7,3.33,58.71,31.48,176.33,625.2,141.55,16.11,3.39,2.45,135.31,8.44
(주)아이에스시,95340,19-Dec,14.01,3.63,-3.84,-67.47,16.21,47.32,7.07,3,-0.74,32.89,6.82,12.52,16.1,0.41,-20.98,-24.32,24,2.57,4.38,7.87,0.83,76,16.84,261.93,2402.26,216.23,19.42,53.94,2.55,-84.63,1.5
(주)아이에스이커머스,69920,19-Dec,51.97,-45.51,0,0,2.35,2.88,20.76,-3.2,0.71,-4109.25,1.08,2.83,-12.72,0.46,0,0,50.47,-32.34,7.26,16.2,147.86,49.53,59.67,135.6,389.83,126.92,11.59,8.42,1.22,0,-20.82
(주)아이에이,38880,19-Dec,79.28,1.83,3.21,0,3.71,5.09,31.75,1.51,2.72,91.12,2.3,2.84,18.75,0.63,-24.21,0.85,25.09,3.34,7.93,9.1,2.11,74.91,82.66,48.49,235.59,37.4,-22.36,2.5,1.23,0,1.15
(주)아이엘사이언스,307180,19-Dec,69.66,-13.44,0,0,-3.91,-5.26,35.02,3.67,1.01,19.95,-2.91,10.35,5.15,0.75,0,0,25.64,-22.4,2.4,35.86,2.04,74.36,123.61,193.7,620.89,187.03,29.19,80.89,1.35,0,-10.02
(주)아이엠,101390,19-Dec,230.69,-10,-3.82,0,1.24,2.96,42.55,-3.57,0.86,37.89,2.14,10.14,19.24,1.69,47.38,5.82,2.73,-50.93,14.2,18.61,2.86,97.27,259.04,58.68,153.98,41.11,-26.55,12.92,2.53,0,-16.89
(주)아이엠비씨,52220,19-Dec,22.38,4.41,6.69,0,13.59,53.2,1.19,30.07,-1.76,560.1,10.52,4.48,20.98,0.8,-31.33,-11.23,0,4.17,6.97,0,29.92,0,24.65,174.7,453.92,174.7,13.41,63.91,4.23,84.14,3.52
(주)아이엠텍,226350,19-Dec,182.45,-9.06,64.07,0,-41.1,-15.39,47.91,-0.84,13.28,42.59,-10.48,0.93,11.62,0.32,-1.75,17.75,44.64,-28.32,10.84,12.56,0.85,55.36,213.55,54.63,91.11,50.08,-26.4,1.12,0.4,0,-2.87
(주)아이오케이컴퍼니,78860,19-Dec,34.85,-17.2,14.53,0,2.59,2.76,17.45,0.07,11.15,295.88,0.81,2.15,7.3,0.33,-50.56,63.89,23.02,-9.07,12.55,349.48,11.67,76.98,41.35,68.92,407.04,68.39,-7.66,42.17,1.08,0,-5.71
(주)아이윈,90150,19-Dec,59.66,2.38,-3.62,0,0.2,0.36,36.44,2.83,1.25,82.86,0.2,19.75,24.09,0.97,-11.15,1.7,21.06,5.3,5.48,5.54,3.87,78.94,118.73,150.1,863.03,89.47,13.66,15.46,1.65,0,2.3
(주)아이윈플러스,123010,19-Dec,224.38,-143.02,63.55,0,-39.3,-10.14,66.45,-7.64,5,-18.64,-7.43,1.71,-7.3,0.23,121.63,-41.01,-58.78,-113.42,6.09,5.94,0.48,158.78,274.06,69.18,210.43,65.33,-18.48,59.47,0.33,0,-33.55
(주)아이즈비전,31310,19-Dec,13.97,-0.2,4.39,0,5.6,17.22,10.69,-2.1,-0.98,101.37,4.68,16.68,13.9,0.85,19.29,-17.87,19.88,-1.1,7.67,6.35,5.96,80.12,37.3,779.31,1130.03,672.24,69.13,357.02,3.36,0,-0.17
(주)아이컴포넌트,59100,19-Dec,59.79,-4.3,-6.85,0,2.51,3.45,36.96,-2.43,1.19,30.31,1.46,8.21,13.86,0.56,-1.27,12.95,8.34,-4.25,6.83,6.32,1.2,91.66,73.58,149.34,812.2,125.97,17,38.97,1.3,0,-2.41
(주)아이톡시,52770,19-Dec,66.7,-76.75,-44.53,0,-128.71,-141.52,23.95,-15.73,2,45.35,-56.75,0.39,1.74,0.31,-63.21,-73.97,52.41,-76.24,4.22,0,10.04,47.59,66.95,116.54,140.66,116.54,6.61,71.5,0.42,0,-24.15
(주)아이티센,124500,19-Dec,90.09,0.36,-2.6,0,0.49,3.3,26.92,3.73,0.4,33.12,1.92,193.45,4.51,3.87,-4.77,120.99,5.46,1.06,16.84,36.35,25.92,94.54,138.59,138.98,376.45,110,14.72,27.06,6.76,131.85,1.4
(주)아이티엑스에이아이,99520,19-Dec,100.71,-15.71,0,0,-1.67,-4.36,29.37,-7.82,0.73,106.09,-2.42,3.87,7.55,1.45,0,0,15.51,-50.99,8.92,4.41,19.39,84.49,123.86,135,119.59,62.02,15.74,8.13,2.62,0,-22.75
(주)아이티엠반도체,84850,19-Dec,49.4,10.48,78.75,129.43,8.74,21.18,22.91,13.48,0.96,74.35,8.08,39.34,25.22,1.18,152.77,74.25,24.72,22.69,6.85,12.32,2.84,75.28,61.63,174.24,2333.66,145.1,22.69,34.1,2.61,153.79,12.41
(주)아즈텍더블유비이,32080,19-Dec,14.4,10.69,10.81,21.34,4.12,8.33,16.22,7.9,-4.08,50.6,1.56,4.2,7.62,0.4,-20.14,-5.17,18.47,5.12,4.31,2.1,2.52,81.53,23.11,409.08,887.35,241.28,36.15,41.48,2.39,42.94,4.27
(주)아진엑스텍,59120,19-Dec,9.51,12,3.12,-44.99,25.46,109,1.76,79,-0.44,72.04,10.9,5.94,16.51,0.43,1.79,-22.41,54.99,5.71,2.83,2.63,1.87,45.01,11.11,785.19,1248.23,592.93,58.64,240.33,5.06,-60.26,5.22
(주)아톤,158430,19-Dec,8.42,-34.64,163.29,-381.1,9.16,23.17,8.95,18.21,0.01,-131.12,5.05,18.7,-2.61,0.8,173.4,16.02,47.91,-40.57,7.92,189.57,27.6,52.09,27.89,994.23,2221.25,990.97,58.86,334.23,2.67,16.85,-27.7
(주)아프리카티비,67160,19-Dec,76.45,20.35,45.07,59.4,29.66,46.64,7.93,88.47,-0.39,323.29,21.79,29.21,39.89,0.87,51.33,32.57,0,32.52,28.61,0,6.3,0,87.66,155.74,2069.28,155.74,22.71,29.36,1.96,35.4,17.7
(주)안랩,53800,19-Dec,24.78,11.46,6.31,-16.21,16.2,49.6,0.14,1688.99,-1.94,199.38,10.4,32.22,41.82,0.66,10.56,4.49,0,9.57,7.64,79.82,2.86,0,26.52,330.99,3968.48,325.98,45.24,47.83,3.18,4.08,7.58
(주)안트로젠,65660,19-Dec,21.9,-97.64,-16.61,0,-38.02,-9.73,15.69,-2.66,0.82,-25.91,-1.86,0.95,-2.53,0.04,-9.05,14.98,40.04,-6.51,2.47,3.77,0.35,59.96,23.69,361.31,1527.25,352.18,46.27,280.92,0.13,0,-4.35
(주)알로이스,297570,19-Dec,27.98,-13.32,0,0,-3.78,-21.38,15.62,42.24,0.17,-220.47,-5.22,17.42,-2.36,1.38,0,0,26.6,-24.33,2.82,9.99,128.99,73.4,32.27,461.26,953.43,395.89,76.42,40.19,5.66,0,-18.4
(주)알에프세미,96610,19-Dec,81.86,-6.49,-2.33,-1264.46,1.42,1.14,39.52,-0.47,3.53,63.48,0.59,10.45,22.99,0.41,3.04,-18.17,19.35,-5.37,7.16,1.17,1.06,80.65,105.66,132.62,1228.04,30.81,12.99,11.21,0.81,-224.35,-2.65
(주)알에프텍,61040,19-Dec,89.98,-0.64,43.62,-127.36,4.26,9.98,22.83,2.33,1.31,106.88,4.77,27.98,13.75,1.32,19.5,18.37,14.16,-1.42,14.52,8.25,6.27,85.84,91.54,121.33,1227.96,89,10.02,60.9,3.21,127.81,-0.84
(주)알엔투테크놀로지,148250,19-Dec,13.28,4.33,29.97,-5.83,19.07,21.21,29.37,4.52,2.38,47.84,7.92,6.27,22.24,0.47,74.29,21.31,52.9,3.38,8.67,5.71,0.91,47.1,59.52,595.17,900.05,491.07,41.22,89.81,1.18,84.03,2.03
(주)알테오젠,196170,19-Dec,16.2,-5.95,20.45,0,0.04,0.07,6.8,-11.88,-2.27,36.56,0.01,4.23,6.07,0.37,11.93,113.3,37.98,-1.03,20.87,43.07,1.89,62.02,22.47,573.37,1007.18,565.62,62.62,38.81,2.86,0,-2.21
(주)알톤스포츠,123750,19-Dec,108.05,-39.18,-37.36,0,10.28,17.97,29.09,-10.78,1.86,-152.07,9.51,4.89,-11.89,0.71,-23.05,-36.46,13.36,-55.55,3.28,3.2,4.07,86.64,112.44,164.22,248.96,122.85,32.67,55,1.43,0,-27.92
(주)알티캐스트,85810,19-Dec,140.7,-51.18,3.32,0,6.19,3.17,11.05,-26.04,0.07,-493.04,1.94,5.01,-10.24,0.32,-8.4,-30.21,0,-35.68,4.71,0,13.2,0,156.63,126.9,586.11,126.9,14.75,13.27,0.6,-483.65,-16.28
(주)알파홀딩스,117670,19-Dec,105.83,-16,31.83,0,-8.96,-8.97,39.56,-1.1,4.48,4.41,-4.87,9.92,1.46,0.62,12.46,-14.01,18.44,-21.13,5.76,42.54,2.07,81.56,118.89,73.37,762.97,70.11,-12.88,1.37,1.14,0,-9.89
(주)애니플러스,310200,19-Dec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)액션스퀘어,205500,19-Dec,17.77,-156.89,43.17,0,-196.88,-114.31,16.89,-68.02,-0.1,36.24,-37.99,0.34,10.16,0.23,41.91,-21.86,0,-56.74,12.98,0,0.96,0,49.78,571.87,97.75,571.87,55.99,549.63,0.61,0,-35.65
(주)액토즈소프트,52790,19-Dec,45.93,33.15,37.88,0,11.59,12.68,7.4,43.84,-1.1,2757.87,4.14,11.06,19.69,0.41,14.42,66.43,76.27,19.76,4.61,0,41.54,23.73,48.49,157.33,2084.7,157.33,17.73,57,1.36,0,13.73
(주)액트로,290740,19-Dec,28.53,13.53,11.19,6.61,18.89,88.59,1.23,280.96,-0.56,122.95,20.58,28.64,38.32,1.15,1.73,2.1,17.89,21,14.17,18.3,3.75,82.11,30.26,278.86,1515.52,251.79,39.17,64.17,4.4,-22.69,15.52
(주)앤디포스,238090,19-Dec,59.66,-1.84,45.68,0,8.63,10.04,20.99,2.47,2.44,93.46,3.82,9.12,6.86,0.53,66.69,76.15,25.65,-0.64,7.84,6.61,4.92,74.35,61.46,191.66,1092.57,176.18,33.87,28.38,1.47,9.59,-0.97
(주)앤씨앤,92600,19-Dec,59.19,-8.74,31.63,0,-17.3,-44.83,27.5,-39.26,0.03,91.99,-18.98,9.13,4.81,1.25,28.64,33.51,25.32,-15.64,12.08,6.59,20.55,74.68,73.45,190.55,405.67,130.99,30.9,54.42,3.03,0,-10.9
(주)야스,255440,19-Dec,36.43,18.79,-9.54,-54.71,35.7,48.93,0.94,168,-2.27,112.31,14.49,13.22,14.75,0.39,-21.13,-52.93,27.25,11.22,2.28,7.36,2.03,72.75,42.07,275.71,2293.1,248.73,45.06,2.61,1.09,-71.62,7.24
(주)어스앤에어로스페이스,263540,19-Dec,851.25,-125.79,-40.55,0,-8.67,-5.87,56.92,-22.81,1.34,-65.58,-5.44,6.54,-31.03,0.47,-37.33,-15.64,-55.4,-155.51,1.96,2.35,1.03,155.4,1287.68,84.32,73.96,50.39,-9.62,10.04,0.75,0,-58.9
(주)얼라인드제네틱스,238120,19-Dec,4.3,1.5,7.04,0,-6.98,-14.9,5.2,-4.12,-0.28,206.17,-2.21,4.34,17.08,0.33,-0.8,37.33,59.18,0.56,7.26,3.65,5.74,40.82,17.42,1918.97,1166.52,1683.74,66.59,543.47,2.7,0,0.49
(주)에너토크,19990,19-Dec,6.37,2.08,-1.56,-63.35,12.01,100.45,0.44,33.23,-1.49,74.47,6.58,4.81,19.31,0.54,-11.21,1.86,27.64,1.2,4.09,4.05,2.08,72.36,7.01,778.89,821.24,559.17,40.4,176.76,9.18,-84.8,1.13
(주)에스디생명공학,217480,19-Dec,34.35,-12.56,-8.61,-380.44,-4.21,-16.04,18.42,-28.61,-0.04,-1.6,-4.79,13.94,-0.6,1.09,-21.95,-0.23,32.46,-18.46,10.18,3.76,3.36,67.54,42.64,234.01,809.31,134.19,32.27,30.62,4.04,-258.6,-13.66
(주)에스디시스템,121890,19-Dec,287.33,-35.44,-28.58,0,-3.81,-7.84,31.92,-15.6,0.42,-229.08,-5.85,8.57,-25.87,1.28,-20.63,-16.28,7.62,-117.21,5.4,9.36,10.61,92.38,293.29,106.8,139.51,87.29,4.97,11.36,2.09,0,-45.38
(주)에스비에스콘텐츠허브,46140,19-Dec,26.2,0.34,-7.25,-93.28,-8.65,-33.5,0.12,250.88,-1.01,74.55,-7.11,15.1,8.09,0.79,-2.17,1.44,4.73,0.36,4.22,0,7.17,95.27,26.95,389.83,1446.71,389.83,59.81,167.51,3.3,-40.31,0.27
(주)에스씨디,42110,19-Dec,29.98,-0.57,7.76,-112.68,1.74,7.92,0.12,83.32,-0.35,96.92,2.19,7.24,19.79,1.3,3.35,9.84,9.64,-0.98,6.12,8.34,5.99,90.36,38.22,316.57,416.64,240.68,46.98,132.09,5.37,-29.56,-0.74
(주)에스아이리소스,65420,19-Dec,13.04,-85.85,-39.03,0,-12.76,-106.93,7.99,1.83,0.52,-7858.61,-12.55,2.19,-76.26,0.75,-32.35,22.91,9.53,-77.43,31.38,12.25,23.77,90.47,13.3,519.97,178.17,490.85,48.32,421.73,4.29,0,-63.99
(주)에스앤더블류,103230,19-Dec,14.93,-7.65,-3.97,0,-8.28,-17.95,0.68,-114.5,-0.01,25.7,-5.37,10.01,14.03,0.64,-11.8,19.12,5.38,-6.79,7.02,3.63,0.99,94.62,42.66,290.13,1081.96,110.19,19.9,8.99,2.23,0,-4.86
(주)에스앤에스텍,101490,19-Dec,40.28,11.96,9.5,118.46,12.46,22.4,22.6,14.6,0.66,47,7.76,8.56,21.98,0.65,28.41,38.43,26.53,12,5.96,6.82,1.25,73.47,53.05,149.72,897.72,109.27,13.09,50.86,1.85,113.99,7.79
(주)에스에너지,95910,19-Dec,143.47,-3.33,2.25,0,-1.4,-1.45,31.38,0.35,1.24,28.11,-0.93,32.46,3.75,0.67,-2.18,31.04,16.13,-7.92,4.11,10.7,4.19,83.87,175.78,140.97,1486.11,125.1,21.31,17.62,1.07,0,-2.23
(주)에스에스알,275630,19-Dec,14.33,8.22,2.29,14.99,9.95,37.15,1.1,27.34,-1.82,296.11,4.87,4.52,24.93,0.5,-2.55,7.35,39.56,4.78,2.15,0,6.22,60.44,15.1,644.66,793.52,644.66,67.83,147.46,3.32,-38.62,4.07
(주)에스에이엠티,31330,19-Dec,19.88,3.1,-11.14,18.03,1.53,39.2,7.55,14.78,0.18,445.59,6.51,24.28,18.71,4,-20.47,3.22,4.21,16.62,11.67,15.01,97.11,95.79,19.9,365.27,476.62,260.19,43.99,6.36,15.68,-0.47,12.38
(주)에스에이티,60540,19-Dec,42.94,6.8,9.86,47.71,8.75,26.42,17.66,11.61,0.48,86.34,9.07,10.73,27.48,1.08,17.31,4.65,16.69,11.5,10.28,12.95,3.22,83.31,52.28,152.28,646.11,122.1,14.74,60.77,3.18,36.36,7.38
(주)에스에이티,158300,19-Dec,163.93,-1.1,-15.62,-75.41,9.14,12.85,25.2,-0.31,0.87,23.92,8.88,23.35,9.73,0.89,-25.09,-5.12,14.13,4.11,2.39,5.67,2.44,85.87,223.81,111.99,701.15,92.77,6.07,18.92,1.23,-105.56,-0.98
(주)에스에프에이,56190,19-Dec,59.83,9.32,8.75,-16.44,1.45,3.31,14.07,21.56,0.1,89.2,1.27,87.88,23.51,0.91,14.59,1.13,20.12,15.9,8.36,15.78,3.2,79.88,62.39,165.1,4875.91,146.4,23.98,31.41,2.34,-8.6,8.48
(주)에스에프에이반도체,36540,19-Dec,101.35,3.54,5.4,63.68,9.84,16.77,36.22,3.93,1.42,36.75,8.76,8.28,20.84,0.91,27.98,28.63,9.02,7.34,12.21,16.55,1.5,90.98,109.35,70.83,411.68,59.7,-14.12,19.49,1.72,15.99,3.23
(주)에스엘바이오닉스,214310,19-Dec,57.03,-97.1,-34.98,0,3.43,5.27,21,-1.32,5.85,-183.18,1.98,3.24,-21,0.45,-68.36,-24.83,13.98,-81.56,4.22,13.91,2.09,86.02,60.07,66.58,312.78,56.29,-11.91,14.99,0.99,0,-44.08
(주)에스엠라이프디자인그룹,63440,19-Dec,17.09,-8.18,7.08,0,8.99,28.8,8.11,2.94,-0.65,47.2,5.51,1.63,7.72,0.63,7.41,84.62,20.87,-6.08,11.56,13.95,3.34,79.13,23.65,492.78,213.38,433.12,54.29,92.25,4.2,0,-5.18
(주)에스엠엔터테인먼트,41510,19-Dec,69.05,-2.46,11.29,-129.75,16.11,21.95,8.24,10.41,-0.01,201.25,9.5,56.62,17.41,0.62,17,7.45,32.78,-2.1,5.19,50.06,6.61,67.22,76.31,143.88,3788.73,140.5,17.19,65.22,1.45,-15.39,-1.53
(주)에스엠컬처앤콘텐츠,48550,19-Dec,197.32,2.31,11.5,0,24.15,17.18,3.73,3.88,-0.19,4918.06,11.47,3.54,15.9,0.5,17.15,-15.41,34.46,3.24,4.29,0,146.62,65.54,201.04,111.45,247.4,111.45,7.51,46.06,0.76,0,1.16
(주)에스엠코어,7820,19-Dec,32.63,3.59,1.17,203.58,-3.66,-16.6,2.97,135.67,-0.04,144.52,-4.4,12.79,24.7,1.21,-1.57,37.01,8.71,5.96,5.32,227.16,7.14,91.29,36.02,300.29,783.79,297.65,48.04,56.42,4.4,2125.35,4.32
(주)에스제이그룹,306040,19-Dec,26.98,11.99,144.52,251.26,9.76,47.63,5.06,40.33,0.14,924.55,11.64,82.72,31.21,1.69,129.05,59.54,74.29,33.03,12.7,7.85,34.86,25.71,32.33,377.31,4213.68,290.93,56.54,196.02,4.44,110.61,20.29
(주)에스제이케이,80440,19-Dec,263.54,-264.81,-7.18,0,-156.32,-15.33,54.47,-1.58,21.91,8.46,-11.65,0.79,3.64,0.07,-44.46,-34.3,-0.63,-82.93,4.09,3.85,0.18,100.63,316.75,17.48,199.31,14.97,-52.18,0.8,0.09,0,-19
(주)에스지엔지,40610,19-Dec,59.35,0.36,-8.37,0,1.07,2.02,26.19,0.9,0.67,71.45,0.9,55.09,12.81,0.8,-30.14,-13.77,14.79,0.56,5.41,8.24,4.5,85.21,79.64,125.53,1403.42,98.25,8.43,24.39,1.69,31.94,0.29
(주)에스코넥,96630,19-Dec,65.16,-4.8,-8.46,-184.76,6.32,22.72,29.59,-7.94,0.56,57.02,9.91,19.5,23.41,1.5,-27.16,-30.67,4.87,-12.8,11.81,21.45,3.67,95.13,77.37,116.5,691.49,100.54,6.06,40.93,3.48,-181.67,-7.21
(주)에스텍파마,41910,19-Dec,11.25,32.76,18.38,131.09,12.41,42.1,0.56,235.27,-1.13,99.77,4.96,7.81,27.79,0.43,41.49,15.26,27.96,15.86,4.67,3.54,1.41,72.04,13.34,571.6,1726.64,453.67,46.82,338.01,4.08,148.87,14.18
(주)에스티아이,39440,19-Dec,55.54,7.21,4.27,19.03,6.82,22.22,5.5,24.51,0.18,182.52,8.18,40.29,26.14,1.23,-15.63,11.25,19.25,14.59,3.64,33.52,5.09,80.75,58.29,184.28,2109.62,177.35,29.57,22.96,3.19,22.89,8.83
(주)에스티오,98660,19-Dec,77,3.85,-0.61,0,3.65,9.41,33.48,4.28,1.31,78.72,4.56,16.25,24.6,1.25,-13.7,-3.6,59.43,9.61,21.74,2.65,4.72,40.57,94.07,151.99,561.96,29.78,20.63,1.02,2.48,897.22,4.79
(주)에스티큐브,52020,19-Dec,55.78,-69.28,-10.64,0,-17.69,-13.06,28.08,-1.09,7.27,-117.86,-5.87,1.25,-6.97,0.31,-0.31,57.03,48.44,-35.69,8.39,58.16,7.49,51.56,81.77,292.8,205.86,290.55,59.16,114.63,0.8,0,-21.71
(주)에스폴리텍,50760,19-Dec,83.32,7.95,5.87,609.85,7.9,20.08,32.26,14.69,0.7,70.36,9.75,16.53,27.14,1.27,10.47,-1.36,20.28,21.06,5.75,11.04,3.09,79.72,94.32,132.6,685.75,106.04,13.98,53.77,2.45,288.91,10.09
(주)에스피시스템스,317830,19-Dec,58.53,4.14,22.11,-60.19,-1.22,-1.36,23.66,2.92,0.68,35.94,-0.66,42.98,12,0.59,46.98,-31.82,18.56,5.22,2.98,19.34,1.59,81.44,94.15,195.25,3736.71,186.28,28.71,40.17,1.11,-75.76,2.46
(주)에스피지,58610,19-Dec,86.28,2.16,0.19,-4.39,2.77,6.03,30.3,3.39,0.94,65.96,3.16,30.19,21.74,1.14,-0.71,3.19,18.85,5.76,4.23,4.03,3.5,81.15,110.12,156.99,1267.25,87.92,23.4,13.45,2.14,-14.92,2.47
(주)에쎈테크,43340,19-Dec,50.53,-0.95,-10.58,0,5.66,19.32,24,0.88,0.93,84.68,6.82,1.44,25.65,1.14,-9.32,-12.05,7.27,-1.71,4.43,3.54,3.97,92.73,54.59,183.5,77.08,83.1,27.29,7.63,3.13,-83.39,-1.09
(주)에이디칩스,54630,19-Dec,34.67,-73.05,1.28,0,-24.52,-34.05,19.87,-4.34,2.49,-34.51,-10.13,1.03,-12.37,0.42,54.86,39.89,9.41,-46.5,4.25,4.68,1.03,90.59,42.34,198.65,136.57,157.65,24.03,111.1,1.2,0,-30.37
(주)에이디테크놀로지,200710,19-Dec,63.63,3.54,43.36,-5.42,2.1,8.69,19.25,16.3,0.2,2624.58,4.3,48.79,15.3,2.41,48.08,104.79,7.92,15.31,26.52,9.2,326.85,92.08,97.69,260,1203.38,171.99,51.5,106.63,5.48,0.49,8.56
(주)에이루트,96690,19-Dec,110.35,2.46,120.17,0,-8.12,-2.52,31.91,-0.38,5.81,91.2,-1.33,0.96,7.08,0.23,18.83,40.82,22.06,2.49,6.29,7.88,2.51,77.94,112.51,42,272.65,38.14,-30.12,15.93,0.53,0,0.55
(주)에이비프로바이오,195990,19-Dec,28.71,-117.34,7.07,0,8.05,4.43,23.68,-7.09,5.22,-34.76,1.36,0.46,-9.15,0.17,13.52,-45.8,-39.71,-30.24,4.05,1.52,0.62,139.71,44.33,180.07,146.15,135.15,15.93,39.79,0.54,0,-20.51
